duration_p,wv100_k_av,8_ny_fir_p,3_8y_fir_p,f_load_av,f_start,FWI_12h_av,row_id,ros_p,SHAP_duration_p,SHAP_wv100_k_av,SHAP_8_ny_fir_p,SHAP_3_8y_fir_p,SHAP_f_load_av,SHAP_f_start,SHAP_FWI_12h_av
4.0,11.559089617952486,100.0,0.0,17.042264150943396,1170.0,42.83019777033774,617,172.897068,-0.37270084,-0.11359902,-0.83218724,-0.297507,-0.56767386,0.066451326,0.026626881
4.0,11.559089617952486,27.986348122866893,0.0,16.05287610619469,1170.0,42.83019777033774,618,397.026196,-0.51400656,-0.04615606,0.4410991,-0.298351,-0.2525048,0.05189517,0.02319387
4.0,10.941456586985012,15.320910973084887,0.0,15.23410071942446,1170.0,43.30212806911882,619,197.208527,-0.51328,-0.08099878,0.4473223,-0.29886216,-0.45386416,0.07618544,0.010831123
4.0,10.46918391916825,18.070953436807095,44.345898004434595,17.654541666666667,1170.0,41.53451231836014,620,492.222068,-0.5719158,-0.17200005,0.55664974,-0.0013062246,0.2404641,0.088665694,0.04474935
4.0,10.759008713430926,81.93717277486911,0.0,23.338564102564106,1170.0,43.34841605640818,621,295.759403,-0.48993236,-0.3258302,-0.030206997,-0.20771323,0.22756311,-0.015578664,0.025552075
10.0,15.108383095269177,23.771580345285525,30.54448871181939,16.369635416666664,1410.0,42.44569745970972,622,167.369731,-2.3694608,0.0073519656,0.37183464,-0.18874913,-0.22751325,0.1742482,-0.100040175
2.25,24.574226002906865,85.57114228456913,8.266533066132265,15.984,0.0,24.0712470911645,623,2449.296148,0.58116204,0.48387823,-0.10536246,0.27951086,-0.33265808,0.8466528,-0.6584624
1.5,20.92906054144374,100.0,0.0,17.19529411764706,0.0,52.08317005255413,624,616.394795,0.5785544,0.1174814,-0.993536,-0.35354006,-0.29589182,0.75164926,0.23350638
3.0,22.087541511364734,85.50247116968698,4.448105436573312,18.004125412541253,90.0,51.870551013039616,625,1028.800714,-0.0284453,0.46326327,-0.026079461,0.7669175,-0.010879031,0.12801592,0.43011042
3.5,24.86681273527656,53.79609544468546,27.9826464208243,16.963481481481484,270.0,44.76839845680528,626,310.716994,-0.57014287,0.26808065,0.58237076,-0.26369813,-0.44453466,-0.098512635,0.105665006
1.5,5.953704967101024,0.884955752212389,0.0,20.837600000000002,0.0,45.65048837187084,627,1932.717552,0.615134,-0.66114986,0.02144512,-0.25735384,0.17996772,0.7405576,0.25904885
6.0,9.258201905670468,42.097998619737744,0.0,19.369614855570838,90.0,45.65048837187084,628,371.194214,-1.2570565,-0.1270556,0.3800446,-0.30686572,0.18750243,0.36856198,0.29798594
2.5,14.958885078208358,17.95774647887324,0.0,14.747549019607844,0.0,35.90989728587337,629,935.70623,0.53271353,-0.0002616156,0.6190705,-0.20433162,-0.34090948,0.8638412,-0.36928034
0.5,14.546845943449197,45.23809523809524,0.0,21.102054794520548,150.0,36.000916318793244,630,1646.681943,0.9158618,-0.1267258,0.53414446,-0.17994851,0.3300793,0.18104297,-0.5796951
0.5,14.416936457716856,71.53284671532847,0.0,24.384722222222223,180.0,35.665917394741754,631,683.075922,0.88640565,-0.12405007,0.4810272,-0.14928843,0.2620538,0.20670444,-0.6513017
0.5,15.983015870190174,88.60759493670885,0.0,26.5,210.0,35.3398882074776,632,577.198915,0.900202,-0.057526466,-0.093304835,-0.11426708,0.33016804,0.15820496,-0.9768476
1.0,17.3696466845383,100.0,0.0,26.5,240.0,35.23987627476982,633,258.149021,0.70920527,-0.018577926,-0.97709465,-0.14615406,0.34141418,-0.0027365976,-1.0301594
0.25,18.076745611779426,100.0,0.0,17.4,0.0,50.89322030115308,634,1569.342228,0.9095741,0.069544196,-0.97108936,-0.2977393,-0.06241405,0.78211963,0.4252298
3.0,20.702858296973616,90.55374592833876,0.0,21.34850815850816,15.0,50.89322030115308,635,1059.916368,-0.023979224,0.14681521,0.11056438,-0.2311883,0.47759455,0.65464634,0.3343645
0.5,22.69038084246156,90.64994298745724,0.0,18.56661921708185,195.0,51.192019912952354,636,3199.914669,1.1086514,0.7894614,-0.03620161,-0.23945756,0.14191972,0.17117347,0.43850023
1.0,25.079453688300095,71.97802197802197,0.0,17.802241379310345,225.0,51.63951632615144,637,1780.35976,0.96664953,0.6350895,0.49762893,-0.30985928,0.0046935193,0.15242018,0.30949575
14.0,9.366454142874368,82.5635103926097,12.124711316397228,23.76291666666667,0.0,38.26005562463289,638,201.07833,-1.6525621,-0.22600523,0.027875807,0.2176921,0.1451062,0.84666306,-0.56763345
8.5,6.025375946755001,25.6140350877193,73.85964912280701,16.859166666666667,840.0,33.41893032076306,639,144.967438,-1.8720001,-0.4164614,0.43533695,0.21853441,-0.2729686,-0.16581266,-0.94068736
10.5,21.776040458936674,40.68767908309456,36.67621776504298,21.980869565217393,0.0,47.99727642141816,640,144.5576,-2.1694496,0.3740861,0.27083683,-0.27185032,0.22226319,0.66855764,0.16363905
2.0,26.99275735673931,21.286031042128602,0.443458980044346,16.626837606837608,630.0,47.99727642141815,641,583.685731,0.52717155,0.20783567,0.5243781,0.7253817,-0.3565103,0.08103298,0.2576979
4.0,33.20552234670038,34.61538461538461,15.952080706179068,16.52407158836689,750.0,48.738534384110636,642,821.399242,-0.8393821,0.19612123,0.36486635,0.10213902,-0.3398834,-0.20979324,0.35705516
14.0,24.16195464693999,12.987012987012985,6.883116883116883,12.482623762376237,2160.0,42.43977384357495,643,212.866984,-2.2469363,0.32700428,0.27910128,0.5097132,-0.6406332,-0.64606315,-0.08916268
3.5,12.343180508053425,81.64481525625746,0.0,18.53774647887324,0.0,74.89836472111581,644,503.036914,-0.2457285,-0.11647224,0.06837926,-0.24216087,0.093460776,0.7372834,0.68363583
8.5,13.129509164748042,88.32288401253918,0.0,19.107025316455694,210.0,72.75595503514613,645,195.372516,-1.8448027,-0.22070704,0.0010783428,-0.35399806,0.18962009,0.16186328,0.6950647
11.0,23.04543086315052,90.23735366770487,0.0,19.661722096121583,2880.0,66.18236784811141,646,1634.616936,-1.8997836,0.5988104,0.22830142,-0.31714964,0.5221899,-0.3994881,0.78382945
12.0,25.746870546317137,99.48519948519949,0.0,20.38291560102302,4410.0,61.64413601255399,647,407.230975,-2.1291528,0.421693,-0.14574826,-0.3102029,0.46079764,-0.36487046,0.63484055
12.0,25.877960995467042,100.0,0.0,16.992962962962967,4410.0,62.12547317942022,648,53.82022,-1.9197019,0.2205594,-0.6236463,-0.38286972,-0.72766656,-0.36943087,0.600874
12.0,27.058630584909974,94.56279415407481,0.0,20.1296875,4410.0,59.11416066610315,649,809.459734,-2.020937,0.50368005,0.2787855,-0.32667875,0.44076318,-0.3335148,0.35587445
12.0,27.61486310079573,91.99512393336042,0.0,20.648515624999998,4410.0,61.681152563549176,650,502.816011,-2.0715563,0.48050222,0.20257683,-0.3024841,0.50503826,-0.36123192,0.7003337
12.0,27.465852114165024,64.88616462346761,0.0,17.718846153846155,4410.0,62.52273757588634,651,254.243841,-2.1463273,0.27564737,0.4189628,-0.33185282,-0.017246531,-0.4618748,0.58476573
12.0,27.433752451544056,100.0,0.0,20.555572916666666,4410.0,62.26545356647429,652,110.890409,-1.9406071,0.4738579,-0.5903248,-0.32277578,0.36326182,-0.43212143,0.67649883
9.0,34.726784200218724,93.55555555555556,0.0,15.17015503875969,5130.0,64.60148633331019,653,140.636579,-1.8238083,0.2644821,0.15191501,-0.3701952,-0.5347131,-0.35878298,0.8201294
9.0,34.79045048485556,75.22123893805309,0.0,19.23890855457227,5130.0,65.78005260789531,654,467.530659,-1.8479034,0.3289765,0.3756642,-0.35253325,0.27266932,-0.40722346,0.7914164
12.5,35.117424827290485,99.15769770706598,0.0,18.106040515653778,5820.0,65.62071875495214,655,99.000816,-2.0204663,0.23435748,-0.19849414,-0.32570407,-0.18211773,-0.33079687,0.8082684
12.5,36.07751431597972,97.99822852081488,0.0,20.68621030345801,5820.0,65.94090811568574,656,225.598858,-2.0682685,0.5183748,-0.024886005,-0.31499046,0.47318873,-0.24868539,0.81545585
12.5,38.78573474992034,100.0,0.0,20.392620320855617,5820.0,64.66556842380444,657,148.624027,-1.901308,0.5020955,-0.60330534,-0.33601215,0.36959973,-0.27855566,0.8102294
3.5,36.99036508150466,99.97623856480932,0.0,22.58217803030303,7260.0,63.69063915265346,658,1169.883337,-0.12195188,0.54320997,-0.6406116,-0.2567272,0.37446818,-0.17090426,0.8999275
4.0,34.31055020657171,99.92567818654776,0.0,21.905270863836016,7470.0,63.89860245081435,659,1102.02342,-0.2937018,0.40723646,-0.6277533,-0.26538885,0.53499794,-0.15753096,0.88108766
0.5,18.428127684262716,100.0,0.0,23.0,0.0,57.41475900151703,660,294.145437,0.9302509,-0.07782066,-0.78035855,-0.28385764,0.2244479,0.71924794,0.39145815
0.5,18.428127684262716,100.0,0.0,20.03304347826087,30.0,57.41475900151703,661,1808.89708,0.9194237,-0.071723565,-0.8495113,-0.29980412,0.2518943,0.75005454,0.40483484
0.5,22.02080032041404,100.0,0.0,20.525409836065574,60.0,54.02923544363003,662,3030.215555,1.0238878,0.6211177,-0.87861305,-0.27931494,0.3772295,0.49201316,0.5564928
1.0,23.019048132991415,100.0,0.0,19.465823529411768,90.0,54.17638023395772,663,945.307176,0.9266347,0.672771,-0.8999412,-0.27470547,0.33784854,0.26270524,0.60751605
4.0,24.786510189048318,92.88354898336414,2.649414664202095,18.882075256556444,150.0,55.235561666378,664,1138.90853,-0.7619867,0.42905995,0.020654786,0.75264937,0.1613737,-0.04507934,0.6124511
5.0,23.458665615029727,98.30508474576271,0.0,16.545,390.0,55.351000498197685,665,53.910875,-1.0839826,0.19020882,-0.33404055,-0.3646624,-0.6984152,-0.45820466,0.33880082
10.0,12.049385017052387,13.644761150699395,0.0,15.655160621761658,0.0,60.787114055334015,666,681.294552,-2.0608966,-0.030381603,0.34299302,-0.3583143,-0.21028349,0.8481071,0.36710548
1.0,19.175988963433316,0.0,0.0,23.12625,0.0,54.19806407856911,667,1690.050827,0.9595098,0.09501706,-0.3181012,-0.3152156,0.20401983,0.64793754,0.40645143
1.416667,11.626902739678156,0.0,0.0,21.900769230769235,60.0,54.192343496112585,668,1262.330282,0.58947575,-0.24254578,-0.27579674,-0.30697078,0.23657903,0.516946,0.31762716
8.0,10.560998231661014,0.0,0.0,23.59668831168831,145.0,51.52863876157633,669,315.647238,-1.3544586,-0.2335872,-0.32004496,-0.34804374,0.15388119,0.19382414,0.07640393
7.0,7.185479737876145,0.0,0.0,22.54704761904762,625.0,48.05413444552309,670,130.600073,-1.4158547,-0.61913073,-0.2976919,-0.32667714,0.0872096,-0.11570727,0.13214543
2.25,20.84969620166669,0.0,0.0,28.544422110552766,1045.0,48.78620275172623,671,515.044665,0.4359291,0.21853831,-0.33976445,-0.25399214,0.16773193,0.0057941973,0.39642802
2.25,25.139665853896464,0.0,0.0,27.593529411764706,1180.0,49.09234715114683,672,1112.348193,0.4603858,0.7388718,-0.43636417,-0.2349754,0.24592198,0.06867148,0.401142
0.833333,25.034571999133043,0.0,0.0,25.655417475728157,1315.0,49.011393308087435,673,2662.195415,1.1139152,0.85288197,-0.42232254,-0.2375786,0.31358474,0.21758708,0.46462014
3.166667,25.435005904477613,0.0,0.0,24.453491379310346,1365.0,48.298870112362586,674,1250.538216,-0.020469204,0.49886602,-0.36742577,-0.22205864,0.3122403,0.119935684,0.23768726
8.0,17.031335097589015,0.0,0.0,23.154288901282765,1555.0,44.072349539196196,675,538.354156,-1.587997,0.0069611925,-0.36258623,-0.30076778,0.23494482,0.101935185,0.06875083
2.666667,22.41070906770093,8.723021582733812,91.00719424460432,15.140854545454545,0.0,65.79238200123123,676,1696.270022,0.2775149,0.3330467,0.49351993,0.32035348,-0.41190395,0.6633257,0.6834763
2.0,19.5777045838561,37.17712177121771,40.959409594095945,17.816945337620577,160.0,65.85220919550879,677,814.579993,0.3591232,0.060533367,0.4693694,0.12463499,0.12357041,0.03424484,0.810487
5.5,35.32042444515008,17.80152118797537,74.71930459978269,15.67465877437326,650.0,58.09679319398314,678,1221.83433,-1.1764572,0.22866793,0.48385897,0.3172155,-0.38352048,-0.09286514,0.40720698
5.5,36.1564566300123,6.073943661971831,86.3556338028169,15.121279461279462,650.0,58.8858018161456,679,742.185873,-1.1502595,0.3252745,0.31962007,0.3887796,-0.47211513,-0.095435046,0.5184522
7.666667,32.9782594457711,56.289308176100626,43.62084456424079,17.398877005347593,980.0,56.117914482737284,680,538.050224,-1.5285971,0.2054937,0.46344984,0.11119797,0.00424776,-0.07499619,0.46839666
2.333333,21.42396553648526,63.31791143423662,31.725049570389952,19.106494178525224,1440.0,56.091316555472,681,1631.936862,0.4202961,0.501332,0.47906807,-0.19161874,0.23939829,0.16140935,0.50345963
2.333333,21.284578589052252,0.0,83.06010928961749,15.267142857142858,1440.0,56.12949885797773,682,338.747235,0.36372048,0.34103352,-0.30593225,0.27444574,-0.37653086,0.16523929,0.49559402
2.333333,17.22575305498857,0.143266475644699,99.7134670487106,14.818563218390807,1580.0,57.192806325865924,683,630.062627,0.27120522,0.117209874,-0.16060221,0.2742769,-0.23699605,0.045675065,0.3622357
1.666667,9.64430861326269,1.277139208173691,98.33971902937421,14.317587939698491,0.0,53.852577450408894,684,1788.813545,0.5719612,-0.12374129,0.24147537,0.31859872,-0.19968157,0.7034458,0.46729437
1.416667,12.494792015783279,16.38888888888889,78.88888888888889,13.732380952380952,130.0,53.852577450408894,685,298.946782,0.7389857,-0.27008155,0.5873911,0.30773008,-0.40553245,0.12066887,0.4388187
2.0,16.53447407563191,13.362541073384445,86.52792990142387,14.89698275862069,215.0,53.852577450408894,686,823.004003,0.35847214,-0.12514852,0.59695023,0.32468918,-0.4254009,0.02440849,0.38877767
1.0,16.32665795535825,3.558282208588957,95.0920245398773,14.003365853658536,335.0,53.852577450408894,687,1556.883976,1.0435696,-0.06140166,0.39206985,0.4175136,-0.49579194,-0.0058778115,0.53801435
2.0,22.96920244998371,10.716771050800277,0.0,9.232213333333332,0.0,57.947842348175016,688,1813.607593,0.5152994,0.4241412,0.4937152,-0.31713247,-0.59214956,0.76456904,0.19938745
0.333333,22.835923041002953,0.0,0.0,23.0,0.0,43.35939734835004,689,503.724871,1.0372005,0.668339,-0.43585697,-0.18992126,0.18875606,0.61689055,-0.018285505
8.833333,29.786213756630435,0.0,0.0,12.927962962962964,20.0,43.02986951656607,690,126.043365,-1.8524531,0.32954,-0.3904427,-0.2513346,-0.5338286,0.7698446,-0.15838872
11.75,16.040322977326447,0.0,0.0,17.360851063829788,550.0,52.685617671720614,691,29.496231,-2.2111886,0.0019101723,-0.23995577,-0.41163737,-0.077871084,-0.33977884,0.17284603
2.75,4.407473215314024,65.9071729957806,0.0,17.16722713864307,1255.0,52.68561767172062,692,1064.793527,0.45850992,-0.74674743,0.54638946,-0.37680376,-0.02855778,0.111768976,0.16211599
2.5,19.35857804209091,80.7171853856563,0.0,17.957927461139896,1420.0,52.68561767172062,693,717.181357,0.36405686,0.123549305,0.10298508,-0.3220288,0.025138706,0.18203504,0.19622375
9.0,10.308808455393645,80.64985451018428,0.0,18.250953757225435,1570.0,61.76201741988065,694,293.760341,-1.7416855,-0.28389934,0.1629925,-0.369035,0.040012993,-0.06312639,0.7329874
3.166667,31.353715470827883,8.289611752360965,0.0,17.31896551724138,2550.0,87.28842620925589,695,518.037001,0.02648017,0.14814186,0.33599365,-0.3847675,-0.29815984,-0.7279731,0.5361115
3.166667,33.51976888924727,23.308270676691727,0.150375939849624,17.701675126903552,2550.0,82.94028349892072,696,555.563204,-0.00062705483,0.16686037,0.35825542,0.6903161,0.027668105,-0.79352814,0.6592468
4.5,36.1233604695121,13.621169916434539,0.0,15.154204152249136,2740.0,87.2386775176756,697,543.532078,-0.54168606,0.29025987,0.3236043,-0.35612246,-0.5223026,-0.6229939,0.5863116
4.5,36.97922283583029,97.7116704805492,0.0,17.364126506024096,2740.0,82.94028349892072,698,438.551785,-0.53524584,0.3331408,-0.2014655,-0.345064,-0.38926587,-0.63597184,0.6758165
10.0,27.56487981618754,22.916666666666664,0.0,16.69,3010.0,72.59296396278462,699,92.923468,-2.113035,0.25471106,0.21232083,-0.4077203,-0.6183651,-0.66795063,0.53054935
10.0,27.617280685444577,37.34617442482611,0.0,19.28169284467714,3010.0,70.84762734964104,700,193.75656,-2.1429808,0.40219304,0.15436292,-0.34445092,0.21283123,-0.64498025,0.581889
10.0,27.56487981618754,95.29015979814972,0.0,20.469799666110184,3010.0,72.59296396278462,701,227.219516,-2.0143917,0.48582268,0.1942842,-0.2985044,0.47337803,-0.4847691,0.68176347
11.166667,19.622990070172946,97.72727272727273,0.0,19.422857142857143,3610.0,58.741952075916835,702,40.446939,-2.0677102,-0.054056697,-0.17284225,-0.34253228,0.15719843,-0.32498527,0.18472141
3.833333,18.69297498556403,74.45109780439122,0.0,20.869612903225807,4280.0,54.48515477454651,703,242.501844,-0.34934828,0.10131658,0.2903141,-0.30210665,0.32335123,-0.07826988,0.3118035
1.5,21.17086308738689,75.25773195876289,0.0,17.360344827586207,0.0,58.25584326752608,704,589.966963,0.63820904,0.41469052,0.21637379,-0.34424302,-0.19113897,0.67988145,0.14112647
1.0,25.68574030258396,91.17647058823529,0.0,18.484918032786883,90.0,58.25584326752608,705,943.878535,0.95956796,0.37394404,-0.040616054,-0.2900866,-0.029502748,0.25805962,0.30150005
1.0,26.851579287703593,98.7719298245614,0.0,19.591,150.0,58.25584326752608,706,1334.563742,0.96088904,0.5466816,0.01794552,-0.26236236,0.4518493,0.102563575,0.28532174
1.0,26.36605958972319,97.92477302204928,0.0,20.400969387755104,210.0,58.65288573753668,707,1647.562434,1.0090219,0.5304493,-0.03547694,-0.2597134,0.4511261,0.20973104,0.2948929
1.0,25.436421496391368,92.62435677530017,0.0,18.502285714285712,270.0,58.79767703304332,708,1174.837848,0.98581,0.4549741,-0.008807299,-0.3209706,-0.020351201,-0.0023822307,0.38582122
6.0,23.211738030131237,100.0,0.0,16.69,510.0,53.454448377010486,709,29.565136,-1.514656,0.22326785,-0.8784289,-0.45702526,-0.73643714,-0.47352755,0.2428776
12.5,20.69450157971354,100.0,0.0,25.908972431077697,0.0,40.89285038619115,710,409.333107,-1.8527012,0.06746362,-0.62535465,-0.20115085,0.26769665,0.7499539,-0.20262322
2.0,19.563648368144307,97.11538461538461,0.0,23.506233766233766,0.0,47.113347426059306,711,697.674568,0.48914894,-0.10526626,0.03470506,-0.17805889,0.37310526,0.67650366,0.2845781
5.5,18.90920522903575,85.1829268292683,0.0,20.89925837320574,120.0,48.904081346685366,712,421.679395,-0.9555266,-0.051835377,0.044400398,-0.2610158,0.33178627,0.0704131,0.35513937
6.5,12.435297897680504,94.66725429704715,0.073453797561334,21.925011668611436,450.0,46.80288405605091,713,1205.347551,-1.3184764,-0.066944145,-0.052755747,0.6363696,0.39953324,-0.1672656,0.3435253
4.5,16.498170948022164,92.947715824214,0.0,23.72316958277254,1320.0,45.78850981727303,714,630.370403,-0.71587974,-0.11071019,0.09317929,-0.20745955,0.36473697,0.08704472,0.2955973
11.5,13.082743079473783,82.57756563245823,0.0,24.252650363516196,1590.0,45.487479062776146,715,437.326249,-2.0438523,-0.20800054,0.11163757,-0.22224826,0.20500493,-0.11941864,0.22401164
2.5,28.679324767344973,100.0,0.0,29.137153284671538,0.0,47.98211144397023,716,937.318341,0.17183876,0.5838498,-0.7690927,-0.1464249,0.30071592,0.73421454,0.2561417
1.0,30.092604138078244,100.0,0.0,26.900714285714287,150.0,48.022034763554295,717,2155.199053,0.90476733,0.73075724,-0.7777412,-0.16940297,0.46670702,0.14085194,0.32261774
3.5,27.22962383643492,99.97364259356878,0.0,26.11512658227848,210.0,52.90881872577825,718,1049.630241,-0.47379598,0.52783597,-0.7249811,-0.22484928,0.3858584,0.09903087,0.23529007
3.0,20.90535010321341,98.90091590341382,0.0,26.481628060886834,420.0,47.17526603386005,719,887.864868,-0.20470478,0.086104,-0.18805736,-0.22626646,0.44824496,-0.29329216,0.26806337
1.5,20.8779712836303,97.77905970579752,0.634554369772137,28.186701388888896,600.0,44.230885648855704,720,1232.757152,0.76229835,0.2543129,-0.20087351,0.79848135,0.33580548,-0.078290164,0.27479777
3.5,15.925332700973373,81.88775510204081,0.0,28.963061224489802,1410.0,45.195984889408884,721,510.69876,-0.4493124,-0.009756672,0.022552155,-0.18625718,0.19349012,0.09670454,0.14266886
1.5,21.00565224071887,48.31730769230769,0.0,24.166146788990826,1620.0,45.195984889408884,722,938.328623,0.74440205,0.33390406,0.5323898,-0.2898394,0.25253978,-0.012330446,0.22611636
5.0,18.517684160758282,100.0,0.0,25.923300970873786,1710.0,45.98759887889338,723,235.983791,-0.7254286,-0.06639735,-0.74353516,-0.23624492,0.26388574,-0.20714688,0.2735141
2.5,19.11245290437179,89.05472636815921,0.0,19.90740740740741,0.0,50.81324404218194,724,601.947862,0.33870336,0.011260934,0.024184503,-0.24924943,0.28879687,0.6859968,0.30256814
1.0,15.48008331371115,1.449275362318841,0.0,16.495,270.0,50.81324404218195,725,508.418438,0.92676926,0.058915656,0.26456207,-0.3658093,-0.29410392,-0.037218634,0.2932947
1.0,16.643857258257647,70.58823529411765,0.0,21.459333333333333,330.0,50.81324404218195,726,441.568493,0.90170616,-0.066261135,0.4740815,-0.31832886,0.36889473,0.0050553307,0.26436862
4.0,24.122121491311823,23.762376237623762,74.25742574257426,15.620776699029127,390.0,50.81324404218195,727,495.596361,-0.9369011,0.27781644,0.49113557,0.24002367,-0.52842975,-0.35764146,0.24042954
1.0,30.694816211126003,48.547008547008545,51.45299145299145,16.932587412587413,630.0,50.81324404218195,728,2077.293286,1.1164746,0.42384976,0.6726311,0.20943435,-0.27677155,0.08817786,0.4278391
4.0,32.75710248453692,57.1011673151751,26.750972762645915,18.50588888888889,690.0,45.399931077518,729,221.634837,-0.7165971,0.1024621,0.5179435,-0.3619734,0.040699314,-0.16522788,0.17536797
4.0,32.75710248453692,9.142857142857142,90.0952380952381,15.041666666666666,690.0,45.399931077518,730,216.187174,-0.8235236,0.10825375,0.39184427,0.14447793,-0.5527335,-0.1663328,0.113461934
1.0,31.26884019298312,95.74468085106383,0.0,17.68882882882883,930.0,44.04660283635201,731,587.496644,0.95174825,0.3845259,-0.09730383,-0.26980245,-0.117619134,0.0797302,0.19294879
2.0,31.46381897396511,79.8780487804878,0.0,17.450000000000003,990.0,44.04660283635201,732,220.838899,0.4749773,0.20607318,-0.06358262,-0.25620994,-0.1259196,-0.035281666,0.15253073
1.0,18.01705823224131,12.668840242198417,87.33115975780159,14.444665427509292,0.0,73.47539090039125,733,3975.165762,1.0192091,0.16579679,0.56821924,0.44272006,-0.27468204,0.6777298,0.86296844
1.0,19.68405634922962,70.11173184357543,25.20949720670391,20.931197771587744,60.0,72.17898129631571,734,2114.028137,0.9330655,0.109525986,0.37736163,-0.079216085,0.25071785,0.43904957,0.9348596
1.0,21.761787848031076,66.57810839532412,24.54835281615303,20.019163346613542,120.0,71.34185902029552,735,1320.96841,0.9719074,0.4037386,0.44038194,-0.05524955,0.26906127,0.16483955,0.92491347
1.0,22.10442550268947,48.502085703450895,44.520288206295035,18.305614814814817,180.0,70.1470041949067,736,3091.766468,1.0842985,0.5305727,0.63689744,0.10844963,0.057290412,0.17674656,0.9179031
1.0,22.021769209852643,51.920341394025606,12.233285917496444,13.048921568627451,180.0,70.4743266989999,737,1603.752936,1.0503675,0.38284028,0.626807,0.56776375,-0.69559836,0.113321796,0.8516032
1.0,21.62733316226878,39.49147087222401,45.54232378500161,17.5516312849162,240.0,53.99120678782029,738,1564.323789,1.1292055,0.47363088,0.5797383,0.14088084,0.15654957,0.1288769,0.6487653
1.0,21.497972299423868,0.0,0.0,14.22166666666667,240.0,52.69175055467079,739,666.23803,0.9502295,0.43865564,-0.2691914,-0.3777694,-0.6707149,-0.022136053,0.23873757
1.0,20.684847289535284,24.00194741966894,40.79844206426485,15.509357798165139,300.0,37.22846659759682,740,2611.045118,0.9611621,0.16823657,0.76564014,0.104617395,-0.37863263,0.049410712,-0.4846832
1.0,20.343054074789436,0.0,0.0,18.821739130434786,300.0,35.41212102950167,741,418.704089,0.82505685,0.14438702,-0.085736156,-0.21325617,0.08362249,-0.07457502,-1.0660192
1.0,18.988466639224246,20.701513067400278,46.44658413571756,16.929479077711356,360.0,37.24319739877789,742,1949.313203,0.96821636,0.18851995,0.9166107,0.15451764,-0.2742529,-0.06172845,-0.5494306
1.0,18.427849330320587,28.176795580110497,8.287292817679557,16.01240740740741,360.0,37.33284233667774,743,529.489027,0.9161729,0.11546804,0.7520939,0.5491995,-0.24096815,-0.048704933,-0.6020104
1.0,16.841093663212806,19.627154414351036,42.59584945480127,16.0372454308094,420.0,38.75223873046091,744,1130.557434,0.9077137,-0.0018829984,0.8886094,0.14680846,-0.16988562,-0.09621696,-0.59293544
1.0,16.60903972797639,0.0,0.0,19.473333333333333,420.0,35.47324029137374,745,108.241379,0.80798143,-0.055194348,-0.1401702,-0.21838637,0.14671968,-0.2384947,-1.0023011
1.0,17.196519733083097,42.857142857142854,17.006802721088434,17.92231707317073,420.0,36.10661844990041,746,1180.977275,0.844902,0.0113290865,0.7094201,0.021178853,0.07506095,-0.13503979,-0.8420476
1.0,17.581476222102527,58.75,0.0,25.300289855072467,420.0,36.49201808298152,747,958.643627,0.84161144,0.10390464,0.6044235,-0.221359,0.2435051,-0.13317774,-0.6113811
1.0,17.106694374345782,0.757575757575758,0.0,17.528888888888886,420.0,36.01366814867037,748,835.104419,0.8093981,-0.036955114,0.06772806,-0.25550687,0.082715765,-0.22690207,-0.7148743
1.0,17.106694374345782,0.0,0.0,17.1,420.0,36.01366814867037,749,87.720183,0.7805037,-0.04405554,-0.076469995,-0.30143076,-0.4348551,-0.24333882,-0.6141351
1.0,17.75567907964513,0.0,0.0,17.1,420.0,36.6603196403482,750,147.511457,0.7762412,0.14526632,-0.056325532,-0.30197525,-0.42117786,-0.22633299,-0.5612434
10.0,13.527408123111078,32.96422487223168,36.65530948324815,17.90214285714286,480.0,41.29559454273239,751,186.577025,-2.2229042,-0.049927954,0.37059888,-0.1545965,0.111798614,-0.123674355,-0.12918162
10.0,13.359525208015024,52.56975036710719,3.377386196769457,18.02387434554974,480.0,36.10559348778394,752,194.784971,-2.1507285,-0.0743048,0.57437503,0.6205681,-0.007351355,-0.13832337,-0.63655186
4.0,17.108084830954837,61.77215189873417,0.0,16.455882352941178,840.0,42.44632248252633,753,287.892007,-0.625757,-0.014316544,0.56207216,-0.30241048,-0.31981388,-0.095188305,0.058779582
13.0,7.65061821965558,25.96685082872928,5.248618784530387,17.02631284916201,1080.0,34.16606838284689,754,69.258399,-2.1372986,-0.43346336,0.36251667,0.5115318,-0.29694626,0.028608,-0.9346078
1.666667,11.809964323166968,98.76543209876543,0.0,16.69,0.0,34.50794654168832,755,350.827361,0.5895745,-0.1156956,-0.23264328,-0.17972124,-0.41664633,0.8718913,-0.7345038
3.666667,10.442782551131437,97.76119402985076,0.0,16.382,1380.0,40.970791019445045,756,598.401578,-0.20974223,-0.17548746,-0.26051912,-0.25077596,-0.31431258,0.1645767,-0.113575324
1.5,18.284592685314465,39.69658659924147,10.240202275600506,16.669693877551023,1600.0,40.970791019445045,757,1168.361625,0.81570894,0.20971808,0.6267901,0.6321412,-0.16664314,0.043738034,-0.06570075
8.0,21.11794302537745,81.36020151133502,0.0,16.69,1690.0,55.1112377506304,758,80.36238,-1.5425595,0.09342315,0.08258335,-0.42228085,-0.5856661,-0.30346373,0.3807608
5.5,24.061001075503544,2.070393374741201,18.84057971014493,16.462722371967654,2500.0,66.35184107778038,759,235.820938,-0.89472336,0.22547834,0.11906525,0.28346044,-0.51824623,-0.56574637,0.8643122
