,mean,median,std,var,q05,q25,q75,q95,min,max,AIQ,skewness,kurtosis,n_zeros,n_negative,normality_p,n_unique,mode,mode_freq,mode_pct,n_missing,pct_missing,corr_ros_p,R2_ros_p,VIF,var_type
vwv_500_av,-1.496650597903983,-1.324375308233087,1.1143702489623495,1.2418210517724089,-3.45881907988818,-2.107524200730074,-0.7257352497118386,0.0009541320300235053,-7.130628008331926,0.9154318655344,1.3817889510182355,-0.9818334290177043,1.7704340777578187,0.0,914.0,3.1935663190834128e-34,,,,,2392.0,71.29657228017884,0.17462189255014743,0.030492805357795232,1.031451860828169,numeric
vwv_700_av,-1.0466344198755198,-0.978517409487098,1.1036596753562262,1.2180646790074106,-2.9819482816780103,-1.5830320714863586,-0.38811116654493877,0.4886602525564626,-7.468975694373365,2.218087560262596,1.1949209049414198,-0.9547763942591225,3.656218613670728,0.0,633.0,4.297836251929474e-34,,,,,2605.0,77.64530551415797,0.01525880809974379,0.0002328312246248067,1.0002328854476288,numeric
vwv_850_av,-0.41350352574485777,-0.23246121959384,1.1107140848406079,1.233685778263309,-2.4150945657135274,-0.891185310180272,0.3078282564734245,1.0049122847483247,-9.037117203280122,1.759753016050504,1.1990135666536965,-1.670904911817697,6.397859483859683,0.0,545.0,5.6582264336952716e-74,,,,,2480.0,73.91952309985098,0.1394268569654361,0.019439848443260178,1.0198252482648795,numeric
vwv_950_av,-0.5736790315001778,-0.370611828249407,1.314891321896675,1.728939188399185,-2.898866054037199,-1.372946687076119,0.343113575683776,1.3795963987384665,-6.493206907282989,1.832218164523717,1.716060262759895,-0.7849775383083945,0.9416022501723758,0.0,588.0,8.073754949527788e-22,,,,,2398.0,71.47540983606558,0.07807448981072401,0.006095625959204848,1.0061330104971997,numeric
wSdir_1_av,3.958053971066225,4.066371234362249,1.3157297747108856,1.7311448400607579,1.6234893209141583,3.3102745088833068,4.819364928162564,5.694991938893452,-4.359771866640816,7.407171630227251,1.5090904192792571,-1.1066977588424312,3.3930857584913876,0.0,11.0,4.0087776377557436e-53,,,,,2276.0,67.83904619970194,-0.1482307283659438,0.02197234883189822,1.022465979162916,numeric
wSdir_5_av,1.5259909178311377,1.633697416586205,1.3027519628811248,1.6971626767906236,-0.8294239879520747,1.021786469407158,2.360988342369483,3.289520168802664,-6.775186311744011,3.468673787462649,1.339201872962325,-1.4164430768727387,4.37823458455869,0.0,68.0,1.360920637485589e-42,,,,,2730.0,81.37108792846497,-0.19647513102746167,0.038602477112258234,1.040152461591859,numeric
wSdir_7_av,2.166688263842007,2.403993981711889,1.484780294530324,2.2045725230255555,-0.49108057361270097,1.388884133055836,3.2980253223033182,4.012962148102398,-4.636369970628461,4.183677119783924,1.9091411892474823,-1.1760236831253827,1.7848681507844213,0.0,46.0,1.565622154224693e-26,,,,,2760.0,82.26527570789865,-0.16627808066964128,0.027648400111179732,1.0284345704931643,numeric
wSdir_9_av,3.3917052178261264,3.6143459743730966,1.1251299452306045,1.265917393654623,1.3001590598899238,2.8978292460583774,4.1021417821011665,4.811145615832764,-1.433025909410742,6.077803705988753,1.204312536042789,-1.4502839490766637,3.2321090747248467,0.0,12.0,1.0973777570623206e-31,,,,,2869.0,85.51415797317436,-0.1583337853590052,0.025069587586111528,1.0257142327974365,numeric
wSv_1_av,4.201389082299711,4.318353486354177,0.7933000591925191,0.6293249839148544,2.780239147900509,3.750889063227322,4.824335558954528,5.171830220764366,-2.182255973808984,5.408091512450964,1.0734464957272056,-1.3400709585879758,4.0105495376518885,0.0,1.0,5.580228673375432e-98,,,,,1738.0,51.80327868852459,0.23874592025598998,0.05699961443887953,1.0604449534821374,numeric
wSv_5_av,1.389917124405358,1.488663200514105,0.8390036875113023,0.703927187657563,-0.13926621445336185,0.9685402242500327,2.0052029362185566,2.3531898567356726,-4.970816278942278,2.890514227159576,1.0366627119685239,-1.7186878857803887,6.113476138176221,0.0,97.0,1.805023305914514e-137,,,,,1707.0,50.87928464977646,0.15500076242334432,0.024025236351818028,1.0246166573631597,numeric
wSv_7_av,1.7854191797390813,1.962825531928952,1.0405388461392209,1.082721090324741,-0.25368678834709524,1.2791355099509016,2.5758955242443844,2.970412744063812,-3.172573490545097,3.536336552903311,1.2967600142934828,-1.3149636942869387,2.19289397644357,0.0,100.0,5.288315880928066e-78,,,,,1811.0,53.97913561847988,0.034458147381441276,0.0011873639209611282,1.0011887754300168,numeric
wSv_9_av,3.6860323300821123,3.8571714703830464,0.8656316376585674,0.7493181321154534,2.1119444054851937,3.3523490279177506,4.237404068450703,4.696016898987176,-1.639971855055992,5.122512494427563,0.885055040532952,-1.9013656635763376,6.440532123907598,0.0,5.0,6.857055263188525e-65,,,,,2671.0,79.61251862891207,0.005333102275671064,2.8441979882767884e-05,1.000028442788852,numeric
wdi_100_av,5.117392813313439,5.347436443226632,0.8130239069262839,0.6610078732336787,3.429951870580798,4.784652051059112,5.731708908916704,5.835058191963432,-0.329514222183887,5.884065460112974,0.947056857857592,-2.0095780218084935,5.68322114992958,0.0,2.0,1.2233045782684957e-157,,,,,1657.0,49.38897168405365,0.11979556509662644,0.014350977416820062,1.0145599265945693,numeric
wdi_10_av,5.105800414883107,5.35387672015572,0.833325860460467,0.6944319897121777,3.503399605563455,4.722872264998424,5.7240681914067295,5.824331410447789,-0.962573877642567,5.884604357298372,1.0011959264083057,-2.1320395018457616,6.54495085383697,0.0,1.0,4.026805548696736e-170,,,,,1657.0,49.38897168405365,0.09721701168161748,0.009451147360303749,1.0095413238177173,numeric
wdi_300_av,5.116600884250871,5.435966114935097,0.8311888920918059,0.6908749743368038,3.3066422379188616,5.045301877604751,5.564884692610534,5.775799268195816,-1.684601146244278,5.885804648924377,0.5195828150057835,-2.456060316918784,7.584242184693701,0.0,1.0,7.265769801675856e-195,,,,,1657.0,49.38897168405365,0.04750598603800033,0.0022568187094426824,1.002261923460628,numeric
wdi_500_av,5.1444056265645175,5.352712580427811,0.7953953729630212,0.6326537993309836,3.347304657501104,5.231742750221664,5.5227726196722395,5.78693020242166,-0.966035164599631,5.872863798264516,0.2910298694505755,-2.9520441329808023,11.193468653005564,0.0,4.0,2.0482994231165163e-237,,,,,1657.0,49.38897168405365,0.002664182329631004,7.097867485518084e-06,1.0000070979178657,numeric
wdi_700_av,5.037543437728355,5.273999098484449,0.8493925731821588,0.7214677433770089,3.30425059090572,5.089299332282703,5.432956833438204,5.7871416977095125,-0.40030859101674,5.885136577068163,0.34365750115550053,-2.807581257950083,9.824663567415122,0.0,3.0,1.599643069754675e-224,,,,,1657.0,49.38897168405365,0.008903493191424259,7.927219100973813e-05,1.0000792784755883,numeric
wdi_850_av,5.013871719855441,5.226046835147443,0.8171833755674971,0.667788669303889,3.306591815115518,4.878563422510499,5.402681069816171,5.81387025492489,-3.148815293814602,5.885746378316398,0.5241176473056717,-2.8907521609474234,13.61002955307487,0.0,4.0,1.4121929791855908e-241,,,,,1657.0,49.38897168405365,0.02564358026200284,0.0006575932086537816,1.0006580259220312,numeric
wdi_950_av,5.035975513157731,5.303759492348183,0.92721950945172,0.8597360187078883,3.2338915655259237,4.666508514221013,5.696836498600397,5.844071752951246,-1.916046429272131,5.885014741074905,1.030327984379384,-2.3481847776248013,8.0876754120203,0.0,4.0,7.888500766754456e-191,,,,,1657.0,49.38897168405365,0.10057859260936629,0.01011605329128087,1.0102194336264527,numeric
wdir100_av,5.195494724706985,5.195631612856321,0.009190891317217561,8.447248320490514e-05,5.180881434358131,5.188218827171332,5.204397582899476,5.208191854717732,5.17589875003537,5.210003150376067,0.01617875572814409,-0.20635552894337159,-1.1000731556208017,0.0,0.0,2.095602223942254e-146,,,,,1657.0,49.38897168405365,0.0926051107350037,0.008575706534242297,1.0086498854130999,numeric
wdir10_av,5.19542417006674,5.195730824649772,0.009259806874957104,8.574402336150286e-05,5.180079461421336,5.187680831872884,5.204655314511745,5.20791663785445,5.175940053106751,5.210054402095146,0.016974482638861588,-0.2645254027344071,-1.1137090279817032,0.0,0.0,9.094609977538126e-161,,,,,1657.0,49.38897168405365,0.07984530382630828,0.006375272543115479,1.0064161774228713,numeric
wv100_k_av,2.77753853953947,2.8022374194573088,0.5246420228195937,0.27524925210823503,1.8308844151315402,2.425806338024178,3.1611693524481788,3.5871945641657947,1.114052503619175,4.011426601016254,0.7353630144240006,-0.34378331937179507,-0.34447013681541616,0.0,0.0,2.817218680139088e-10,,,,,1657.0,49.38897168405365,0.3417944214155202,0.11682342651077021,1.1322764099700102,numeric
wv10_kh_av,2.278151005121297,2.319130770776853,0.5207765513823626,0.27120821646970655,1.370569392434244,1.937367998745618,2.6387389645880654,3.058528998944346,0.513993515045389,3.584175804276517,0.7013709658424474,-0.30638641314901943,-0.07428625692879409,0.0,0.0,2.3150110627426793e-06,,,,,1657.0,49.38897168405365,0.30162273130749784,0.09097627204139504,1.1000812951777403,numeric
wv_100_av,2.7355045430152263,2.7926855683090066,0.5885478260765479,0.3463885435794304,1.6435590559799986,2.388296797659228,3.1546049817416923,3.5833075148786784,-0.425149721443376,4.01139604052708,0.7663081840824644,-0.7358038507898774,0.8546078385913485,0.0,1.0,8.587625232511784e-34,,,,,1657.0,49.38897168405365,0.3522412101111973,0.12407387010060064,1.1416487827744684,numeric
wv_10_av,2.2350911308617394,2.301156649872895,0.5782550764185388,0.3343789334038101,1.1275130910589728,1.8789792301376909,2.6293603827698298,3.056336196832504,-0.210748490097869,3.584175738567761,0.7503811526321389,-0.6096964442805652,0.5994136711418472,0.0,2.0,6.2087346788877165e-24,,,,,1657.0,49.38897168405365,0.3257005672345404,0.10608085949690137,1.1186694128030406,numeric
wv_300_av,3.7674232088838027,3.7900705816824543,0.5485311392305502,0.3008864107055652,2.760198427689661,3.520394009725462,4.120899334147609,4.541451714653033,0.385688792982374,5.209855993302412,0.600505324422147,-1.175047878989423,3.519971147941999,0.0,0.0,7.89334723375155e-88,,,,,1657.0,49.38897168405365,-0.04795144012703033,0.0022993406102561746,1.002304639762053,numeric
wv_500_av,3.492457926034833,3.5630109342335032,0.5643689653891791,0.3185123290944525,2.444906160725115,3.1534873793965597,3.9363652245853844,4.188426117439222,-0.568587303265595,4.759985783102232,0.7828778451888248,-0.9340590585165635,1.9614487625826316,0.0,1.0,8.930601214617999e-58,,,,,1657.0,49.38897168405365,0.24151589675514176,0.058329928385440294,1.0619430628026965,numeric
wv_700_av,3.2647277808917865,3.2990854697668666,0.6670247405278532,0.44492200447624997,1.9537657185400557,2.938433234654401,3.808993272152563,4.10848192915174,-0.291021006045442,4.555595435557673,0.8705600374981617,-0.9335909781915287,1.1330979363719127,0.0,1.0,3.180713706740278e-49,,,,,1657.0,49.38897168405365,0.16690362064658948,0.02785681858494065,1.0286550573181947,numeric
wv_850_av,2.9513480198769733,3.0121148122413928,0.7302967154918877,0.5333332926582391,1.6393740766980331,2.6162809254686925,3.4510201040094723,3.961139854867407,-2.294062740213386,4.192315278754721,0.8347391785407798,-1.298584269221911,4.0269761942222395,0.0,7.0,4.5160234225479883e-100,,,,,1657.0,49.38897168405365,0.14051702456772475,0.01974503419336656,1.0201427535509793,numeric
wv_950_av,2.684304576732477,2.7169171603070543,0.7425791278022842,0.551423761047601,1.4046356885556708,2.2242448382498856,3.2429441790362636,3.8384916928338053,-0.762532325254918,4.324802562775221,1.018699340786378,-0.4374087123751942,0.34562718140950466,0.0,3.0,5.028618211140558e-13,,,,,1657.0,49.38897168405365,0.2993700649619632,0.08962243579533008,1.098445347643894,numeric
Haines_av,,,,,,,,,,,,,,,,,3.0,3.0,709.0,21.13263785394933,1657.0,49.38897168405365,0.19718241061380679,0.0388809030554719,1.0404537826571933,categorical
burn_perio,,,,,,,,,,,,,,,,,22.0,1.0,652.0,19.433681073025337,0.0,0.0,0.4804882531483658,0.23086896141356805,1.300168566643568,categorical
land_use,,,,,,,,,,,,,,,,,10.0,4.0,1124.0,33.502235469448586,0.0,0.0,0.12402145930606252,0.015381322368405323,1.0156216032844345,categorical
zp_link,,,,,,,,,,,,,,,,,17.0,0.0,1122.0,33.442622950819676,0.0,0.0,0.3269583287799494,0.10690174875857748,1.1196976352937453,categorical
year,,,,,,,,,,,,,,,,,11.0,2017.0,1358.0,40.476900149031295,0.0,0.0,0.18739004852692726,0.03511503028692415,1.0363929705500192,categorical
fuel_model,,,,,,,,,,,,,,,,,13.0,223.0,963.0,28.70342771982116,0.0,0.0,0.1680240690725249,0.028232087787688615,1.0290522947227347,categorical
landform,,,,,,,,,,,,,,,,,13.0,22.0,1232.0,36.721311475409834,0.0,0.0,0.19970190961417245,0.0398808527035471,1.0415373996194592,categorical
sdate,,,,,,,,,,,,,,,,,,,,,,,,,,
