,n,n_total,n_missing,pct_missing,pct_complete,mean,median,std,var,sem,cv,min,max,range,q01,q05,q10,q25,q75,q90,q95,q99,AIQ,qcd,skewness,kurtosis,n_zeros,pct_zeros,n_negative,pct_negative,n_positive,pct_positive,n_outliers,pct_outliers,normality_stat,normality_p,shapiro_stat,shapiro_p,n_unique,pct_unique,mode,mode_freq,mode_pct,mode2,mode2_freq,mode2_pct,entropy,max_entropy,rel_entropy,corr_ros_p,R2_ros_p,corr_n,corr_p_value,anova_p_value,VIF,corr_log_ros_p,R2_log_ros_p,corr_log_n,corr_log_ros_p_value,anova_log_ros_p_value,VIF_log_ros_p,var_type
DC_12h_av,765.0,765.0,0.0,0.0,100.0,752.208250506807,760.7751667802855,185.52213215375164,34418.461518874086,6.70756684393443,24.663666215938797,78.04291462852517,1170.8256889614715,1092.7827743329465,294.8346189778798,472.53671578387156,506.0073881866885,626.9380920387723,854.8373434219831,1023.9450433572454,1081.0728194276567,1138.0747013794962,227.89925138321075,0.15380147755813342,-0.10730223401970605,0.07168735455553676,0.0,0.0,0.0,0.0,765.0,100.0,2.0,0.261437908496732,1.7140732270408916,0.42441793498051084,0.9871646589386762,3.0251111270206213e-06,,,,,,,,,,,,0.14972037236724364,0.022416189901786093,765.0,3.214026445837975e-05,,1.0229301975648861,0.15184602959427135,0.02305721670354433,765.0,2.470642029729238e-05,,1.0236013992812796,numeric
EL_m_av,67.0,765.0,698.0,91.24183006535948,8.758169934640522,2.0298902935848773,2.09723661456097,0.2858410476829506,0.08170510454048685,0.03492104196965022,14.08160079322033,0.676310241515799,2.314502159965623,1.6381919184498241,0.6909753166678474,1.6779992607103846,1.92348429484685,1.9652054263837408,2.164320284796107,2.22864794858475,2.2727267833550773,2.3118475690910203,0.1991148584123663,0.0482173674020974,-3.4586144381579613,13.979843499847608,0.0,0.0,0.0,0.0,67.0,8.758169934640522,4.0,5.970149253731343,75.06408565091276,5.012344428497942e-17,0.616802574336974,6.044964895987012e-12,,,,,,,,,,,,0.22029611657127438,0.04853037897638451,67.0,0.07323805462368572,,1.0510057051786628,0.21976697217904886,0.04829752206074684,67.0,0.07394831313687994,,1.0507485513385726,numeric
FFMC_12h_a,765.0,765.0,0.0,0.0,100.0,93.39254281070373,93.89907897784218,2.6320067175845248,6.927459361410065,0.09516040370456491,2.8182193549642487,75.20362339659026,98.64789748792484,23.444274091334577,82.63766350162693,88.79058271755848,90.373795209521,92.24410201005004,94.94546599009118,96.0468798428409,96.74229290212266,97.82139232975791,2.701363980041137,0.014431167339619584,-1.6454310170039539,5.667048322668759,0.0,0.0,0.0,0.0,765.0,100.0,30.0,3.9215686274509802,284.047535149518,2.088629670462433e-62,0.8970785904034424,3.20378601423474e-22,,,,,,,,,,,,0.07351899659327156,0.005405042860081475,765.0,0.04206652420667503,,1.0054344161120867,0.07624339749395491,0.00581305566142121,765.0,0.03499558560204963,,1.0058470448586394,numeric
FWI_12h_av,765.0,765.0,0.0,0.0,100.0,48.35194558285784,47.731246420213594,11.700044773363889,136.89104769871963,0.4230160115307673,24.197671122280326,8.397225001543923,87.28842620925589,78.89120120771196,22.92564030947895,31.084431180416832,34.593943985345156,40.54808178887531,56.35432857344151,62.63431431586264,68.98086025765836,83.03044045006328,15.806246784566198,0.1631151044175976,0.29132520532004574,0.5035723934244576,0.0,0.0,0.0,0.0,765.0,100.0,13.0,1.6993464052287581,16.41296574726963,0.00027287878465496595,0.9893575535026307,2.393303747091624e-05,,,,,,,,,,,,0.16761634636147635,0.028095239567570405,765.0,3.1395048447198738e-06,,1.028907399892835,0.1673615756982337,0.02800989702019561,765.0,3.2510133252817154e-06,,1.0288170599004316,numeric
HDW_av,765.0,765.0,0.0,0.0,100.0,9.948353446901354,10.11439665490057,0.8613063789105914,0.7418486783520752,0.031140597849867255,8.657778229410066,6.243073259186341,11.617765306038063,5.374692046851722,7.504579492497756,8.333734542151603,8.638999460260278,9.528489894388818,10.538925440550523,10.881059689503878,11.011807064467218,11.405329553370008,1.0104355461617054,0.05035205228460279,-1.030455865328211,1.2461183084272727,0.0,0.0,0.0,0.0,765.0,100.0,23.0,3.0065359477124183,118.5704307133665,1.7896088226927536e-26,0.9367809507003881,1.7393639429620977e-17,,,,,,,,,,,,0.3549023012741096,0.12595564344965884,765.0,3.995696535830039e-24,,1.144106694935687,0.3571141722811264,0.12753053204403403,765.0,1.9959207161529095e-24,,1.1461719140072768,numeric
Haines_av,765.0,765.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.261437908496732,4.0,724.0,94.64052287581698,2.0,41.0,5.359477124183006,0.3014753435439591,1.0,0.3014753435439591,0.01789574918439997,0.0003202578388709522,765.0,,0.6211634178335371,1.000320360436812,0.01763864919587778,0.0003111219454552398,765.0,,0.6261867099916247,1.0003112187724452,categorical
HigCC_p_av,765.0,765.0,0.0,0.0,100.0,1.3547783343823796,0.032427484000724,1.705475184064405,2.908645603459516,0.061661585412908046,125.88592102352317,0.0,4.61512051684126,4.61512051684126,0.0,0.0,0.0,0.0,2.821169799855732,4.421367258266337,4.504329032618286,4.602435882329559,2.821169799855732,1.0,0.7825029037186514,-1.006182857517409,363.0,47.45098039215686,0.0,0.0,402.0,52.54901960784314,0.0,0.0,229.14547425954908,1.7445864216753594e-50,0.75334163568774,3.017739185676269e-32,,,,,,,,,,,,0.07667881944696674,0.0058796413517805245,765.0,0.03396508406405912,,1.005914415996646,0.07647192523101502,0.005847955348537952,765.0,0.03445146101474053,,1.0058823550984983,numeric
LCL_hPa_av,765.0,765.0,0.0,0.0,100.0,6.631068354416508,6.636922783051594,0.108615730732974,0.01179737696265791,0.003927010032368655,1.6379823721864122,6.329997542458134,6.87036872721411,0.5403711847559762,6.417192194990654,6.452066009388836,6.473490528051375,6.551199659951027,6.717298325429694,6.765788466331958,6.799185246265198,6.839402259419232,0.16609866547866758,0.012518271899477672,-0.14238905999657084,-0.8009944438659709,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,64.84071046158155,8.31799436704555e-15,0.9830795425350761,9.89361287404448e-08,,,,,,,,,,,,-0.25500313257489404,0.06502659762300898,765.0,8.055542638872024e-13,,1.069549141673647,-0.2587184323876147,0.06693522725710477,765.0,3.6431274831895605e-13,,1.0717369567606092,numeric
LCL_m_av,765.0,765.0,0.0,0.0,100.0,1.184570439984512,1.209551100925564,0.2686818220519849,0.07218992150117447,0.009714211777547966,22.68179358379885,0.361154049775874,1.744902660117534,1.3837486103416599,0.5253540833834198,0.7069067614137107,0.83430249556255,0.992436410685699,1.391662394875614,1.533559665642385,1.5677383410988044,1.621736959133727,0.39922598418991495,0.16745362367476252,-0.4082354578812389,-0.4526419929229948,0.0,0.0,0.0,0.0,765.0,100.0,2.0,0.261437908496732,30.76041849360086,2.0915102321821628e-07,0.9766820401013065,1.0706547753651724e-09,,,,,,,,,,,,0.23846765606435733,0.056866822988828614,765.0,2.3646143882408263e-11,,1.0602956447455725,0.24298857032016022,0.05904344530623545,765.0,9.618817848663453e-12,,1.0627483224509247,numeric
LFC_hPa_av,420.0,765.0,345.0,45.09803921568628,54.90196078431373,6.6348785248476645,6.783138275817763,0.24395991808631395,0.05951644163268101,0.011904025092847598,3.676931192827155,5.738572543512364,6.85751406254539,1.1189415190330267,6.000185568047822,6.2373109404697615,6.277031131659289,6.393050205307986,6.827743566193415,6.849393720293379,6.85751406254539,6.85751406254539,0.4346933608854284,0.03287952057935044,-0.8872766892480667,-0.34400261933931775,0.0,0.0,0.0,0.0,420.0,54.90196078431373,1.0,0.2380952380952381,45.784105015225066,1.1431623604102927e-10,0.811365960534188,8.323683892954611e-22,,,,,,,,,,,,0.09946488159565055,0.009893262670836784,420.0,0.04160965402728952,,1.0099921173120427,0.10229861460770125,0.010465006550654988,420.0,0.03610432658124837,,1.0105756811228837,numeric
LiftIdx_av,765.0,765.0,0.0,0.0,100.0,2.8009684661142553,2.864971599403426,0.31790368159341315,0.1010627507706462,0.011493831865049237,11.349777244527015,1.827256800893807,3.446792808256983,1.619536007363176,1.945741620375551,2.1906985172200732,2.3251871090342227,2.614431616447594,3.032665999028607,3.166599927909102,3.2283920089498617,3.3438596926885786,0.4182343825810131,0.07406182982118413,-0.6708195094666926,-0.006826966041588278,0.0,0.0,0.0,0.0,765.0,100.0,12.0,1.5686274509803921,48.713431477363585,2.642486379243626e-11,0.962828749935669,5.066573634017425e-13,,,,,,,,,,,,-0.24611946900620515,0.06057479302389638,765.0,5.104157018282033e-12,,1.0644806979566572,-0.24640066461253138,0.06071328752149717,765.0,4.819699831619766e-12,,1.0646376518638196,numeric
LowCC_p_av,765.0,765.0,0.0,0.0,100.0,0.3592971637758977,0.0,0.8281019381758241,0.6857528200105565,0.029940088761499672,230.47828417936836,0.0,4.522067840233825,4.522067840233825,0.0,0.0,0.0,0.0,0.096166155090566,1.485869101582667,2.497266895349171,3.6266007579758206,0.096166155090566,1.0,2.6318396224402365,6.423791963187082,530.0,69.28104575163398,0.0,0.0,235.0,30.718954248366014,170.0,22.22222222222222,421.86073692755457,2.4780205884691314e-92,0.506269352721031,1.2944484773945155e-41,,,,,,,,,,,,-0.1440601718229438,0.020753333105656094,765.0,6.364597765802365e-05,,1.0211931618531567,-0.14585167111559147,0.02127270996721066,765.0,5.140775471026726e-05,,1.0217350738901927,numeric
MidCC_p_av,765.0,765.0,0.0,0.0,100.0,0.6900489373720269,0.0,1.1501345578472093,1.3228095011543954,0.0415832026978088,166.67434663798866,0.0,4.497599112527275,4.497599112527275,0.0,0.0,0.0,0.0,1.081890514185196,2.8069277550177314,3.2545072036180946,3.9108129340300843,1.081890514185196,1.0,1.5134948776623243,0.9468739239319262,456.0,59.6078431372549,0.0,0.0,309.0,40.3921568627451,84.0,10.980392156862745,180.37124606643243,6.805837409779796e-40,0.6565680976748508,1.4705724140891404e-36,,,,,,,,,,,,-0.019960940100112762,0.00039843912968028967,765.0,0.5814661093823701,,1.0003985979466992,-0.020152433204992513,0.00040612056408168484,765.0,0.5778459757652955,,1.0004062855650047,numeric
Recirc,675.0,765.0,90.0,11.76470588235294,88.23529411764706,0.036084883690450285,0.004849668093607,0.07827593499006011,0.006127121998568116,0.00301284214250539,216.92167740248394,2.2134892e-08,0.534690443805093,0.534690421670201,5.043628036600001e-07,1.59093932029e-05,6.880120358e-05,0.0006067532803740001,0.0281698855467445,0.10532346583239292,0.2009226697405275,0.4175524909546687,0.0275631322663705,0.9578301493778204,3.465580662110651,13.241355048659091,0.0,0.0,0.0,0.0,675.0,88.23529411764706,101.0,14.962962962962964,510.9661065742539,1.1094806636045686e-111,0.5090656706607928,1.6387033310554702e-39,,,,,,,,,,,,-0.276715071342612,0.07657123070814684,675.0,2.491965028363129e-13,,1.0829205600415361,-0.2797371204250868,0.07825285654371952,675.0,1.335419058427918e-13,,1.0848962289704467,numeric
