,AIQ,R2_log_ros_p,R2_ros_p,corr_log_ros_p,corr_ros_p,cv,entropy,kurtosis,max,max_entropy,mean,median,min,mode,mode2,mode2_freq,mode2_pct,mode_freq,mode_pct,n,n_missing,n_negative,n_positive,n_total,n_unique,n_zeros,normality_p,normality_stat,pct_complete,pct_missing,pct_negative,pct_positive,pct_unique,pct_zeros,q25,q75,range,rel_entropy,sem,shapiro_p,shapiro_stat,skewness,std,var,VIF,var_type
int_p,4282.4634985,0.3764861551883795,0.9421854520161401,0.6135846764615129,0.9706623779750301,213.46621176978914,,25.190531692888023,109922.680681,,4151.150920907899,360.168312,-1.0,,,,,,,3355,0,1645.0,1710.0,3355,,0.0,0.0,2973.2382695444817,100.0,0.0,49.03129657228018,50.96870342771982,,0.0,-1.0,4281.4634985,109923.680681,,152.9858993262528,4.024125882403999e-70,0.51711033423039,4.21280428235476,8861.304615708807,78522719.49238218,17.29668456941271,numeric
land_use,,,0.008343962062235045,,0.09134529031228181,,2.29855904893604,,,3.321928094887362,,,,4.0,7.0,897.0,26.736214605067065,1124.0,33.502235469448586,3355,0,,,3355,10.0,,,,100.0,0.0,,,0.29806259314456035,,,,,0.691935220534621,,,,,,,1.0084141695739453,categorical
landform,,,0.03584409493152182,,0.18932536790277688,,2.2956811440577214,,,3.700439718141092,,,,22.0,21.0,1005.0,29.955290611028317,1232.0,36.721311475409834,3355,0,,,3355,13.0,,,,100.0,0.0,,,0.38748137108792846,,,,,0.6203806355237566,,,,,,,1.037176658612049,categorical
qc,1.0,0.019315071635137716,0.016148476349828567,0.13897867331046773,0.1270766554085705,27.564082715307002,,0.08908449621264758,5.0,,3.498360655737705,4.0,1.0,,,,,,,3355,0,0.0,3355.0,3355,,0.0,8.29216145505495e-18,78.66244201665037,100.0,0.0,0.0,100.0,,0.0,3.0,4.0,4.0,,0.016647992145977918,2.2519572000381487e-44,0.88597888847454,-0.38463007658994114,0.9642910248272976,0.9298571805624798,1.0164135298484027,numeric
rh_2m_av,26.949280614116834,0.11107216764082609,0.06639725644040913,-0.33327491300850426,-0.2576766509414641,42.1085113745095,,-0.6155122146019973,90.8309130752217,,42.19836614753639,39.651363372802734,8.870394388834635,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,5.4177538019134e-27,120.96023241795564,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,27.75822514028255,54.707505754399385,81.96051868638706,,0.43121780204706367,7.929760569440878e-21,0.9614647062028412,0.4940377806307758,17.769103809092524,315.7410501783064,1.0711193887319281,numeric
rh_300_av,57.76660264953013,0.005636195647597442,0.002302056865785762,-0.07507460054903684,-0.04797975474912061,62.724549276436605,,-1.21895341227925,113.82402893625107,,52.042980478730506,40.935803700110355,4.206678757450493,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,0.0,1642.5385247829208,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,25.3999374963439,83.16654014587402,109.61735017880058,,0.7921927559469395,8.709394628522809e-33,0.8930621486772372,0.4690989223232827,32.643724935307596,1065.612777652023,1.00230736855942,numeric
rh_500_av,38.34841217732826,0.0024342133063928943,0.0069714915307018,0.049337747277240926,0.08349545814415177,68.12311310690852,,-0.8455868689694044,102.00131225585938,,33.69077182821552,29.606702506542206,1.354524109750789,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,1.2048307693458562e-53,243.70134162396272,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,13.597474911447375,51.945887088775635,100.64678814610859,,0.5569761562239021,3.036752864415654e-27,0.9313317809909304,0.5206428256774579,22.95120259912573,526.7577007461156,1.0070204344298714,numeric
rh_700_av,33.82794138743344,0.00043848294064984184,0.0038506654086456296,-0.02093998425619852,0.06205373001396153,53.59152486948171,,-0.8217685530702661,92.12497202555339,,37.3115880148439,39.19458737626117,1.451187412305979,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,3.45845409499295e-36,163.3044833038251,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,19.925722165541217,53.75366355297466,90.6737846132474,,0.4852561015807173,1.0927486614369097e-18,0.9688727869223868,0.1565555777540539,19.995848970173626,399.83397603799364,1.0038655503496625,numeric
rh_850_av,15.982307206828764,0.016708496512274646,0.013624822707651078,-0.1292613496458808,-0.11672541585983354,43.31035132691226,,1.7008655393342211,93.39092831330784,,35.291125687391975,33.35076691478569,1.32502555847168,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,5.11165795202295e-61,277.65233373718763,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,25.982258785526582,41.96456599235535,92.06590275483616,,0.3709269385345106,2.1221741624014973e-25,0.9413584877990674,1.022877140514605,15.284710522431645,233.62237575453264,1.0138130226928985,numeric
rh_950_av,23.06549187313612,0.0702215913150181,0.05597814283093533,-0.264993568440855,-0.23659700511827136,44.290737997225385,,0.3569176932940388,98.63071882347454,,39.32257291269481,35.33991083262303,2.084650099277496,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,3.335982839193424e-36,163.3765920148581,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,26.584229792679754,49.649721665815875,96.54606872419704,,0.42265498948662555,2.259411548348986e-24,0.9464356587696192,0.8451537908021443,17.416257742529577,303.3260337542214,1.0592975071560342,numeric
ros_i,386.22758799999997,0.3702205024990952,0.7461559719440974,0.608457477971218,0.8638032020918291,209.65454729894236,,20.932297509896387,7320.941804,,352.3642013466468,-1.0,-1.0,,,,,,,3355,0,1718.0,1637.0,3355,,0.0,0.0,2802.6356466869493,100.0,0.0,51.20715350223547,48.79284649776453,,0.0,-1.0,385.22758799999997,7321.941804,,12.75409958836344,1.397510931719271e-69,0.5300575833194474,3.9552318917258886,738.747571176846,545747.9739196892,3.9394269294362756,numeric
ros_p,407.01345249999997,,,,,210.0966728702463,,23.000861815115172,8949.2005,,381.29999606199704,38.53456,-1.0,,,,,,,3355,0,1644.0,1711.0,3355,,0.0,0.0,2892.314374226098,100.0,0.0,49.00149031296572,50.99850968703428,,0.0,-1.0,406.01345249999997,8950.2005,,13.83055835547081,8.979999842937269e-70,0.5254924299300545,4.0918330521754696,801.098605380636,641758.9755427998,,numeric
ros_p_lg1,984.8463207499999,0.15136361394182876,0.3349683443327792,0.3890547698484479,0.5787644981620583,121.0610538119405,,9.714864596450662,8949.2005,,882.2481855417956,487.07956,-1.0,,,,,,,1292,2063,5.0,1287.0,3355,,0.0,7.089146507209542e-166,760.5411209670299,38.50968703427719,61.49031296572281,0.14903129657228018,38.36065573770492,,0.0,187.789737,1172.63605775,8950.2005,,29.714194860641754,4.084705262555503e-42,0.7178778364029291,2.668427315645229,1068.0589506536219,1140749.922071316,1.5036878191861534,numeric
sP_hPa_av,32.95762436714904,0.013011928896129123,0.019846167879277656,0.11406984218508029,0.14087642769206513,2.528539500298552,,-0.35238570840305705,1016.0030038818321,,963.8710819625055,959.9560852173137,892.4365079925268,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,0.0004085820471274845,15.60563562814109,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,948.735017844765,981.6926422119141,123.56649588930532,,0.5914524706540805,5.792325592094916e-13,0.9837090758930421,0.09947232080526157,24.37186103937698,593.9876105227016,1.0202480133514729,numeric
sW_100_av,0.04885994957515802,0.03421957299006527,0.04598434912705005,-0.18498533182408078,-0.2144396165055563,21.589151340495846,,2.615207109927768,0.326297742128372,,0.20823812451074875,0.2165855248768955,0.026081895378094,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.7113354975028656e-104,476.9428167087406,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.192951253065175,0.241811202640333,0.30021584675027796,,0.0010910055791176416,5.280768980629421e-37,0.8540234749117195,-1.5353012316801997,0.04495684384923572,0.0020211178088845637,1.0482008330628256,numeric
sW_1m_av,0.04317303404353201,0.031117016660978714,0.04378817231824369,-0.17640016060360805,-0.209256236031913,21.557711291512405,,2.791438582364007,0.313479434937238,,0.1885564722871254,0.19708631309112,0.025040581512748,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.1520056316157902e-107,491.22040938228986,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.175400359160305,0.218573393203837,0.28843885342449,,0.0009864503989834839,1.1820076095618916e-37,0.8471080710892275,-1.5580810917197672,0.040648459917119094,0.0016522972936336374,1.0457933807662723,numeric
sW_289_av,0.05315873882638272,0.026205160551834215,0.03942637016704596,-0.16188008077535115,-0.1985607467931312,22.12270673163099,,2.474715764789339,0.38857421875,,0.28171297476605,0.299964377855249,0.02708862304686,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,7.233638582234836e-113,516.4267466740606,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.26971160888671525,0.32287034771309797,0.36148559570314,,0.0015124334321905749,2.8430392758176025e-41,0.8036115605186418,-1.6848966214393775,0.062322535232446866,0.003884098397799581,1.0410446101606,numeric
sW_28_av,0.02845968813227026,0.01743372740035648,0.030527619430542184,-0.1320368410723177,-0.1747215482719352,21.75431623514927,,3.464238295652989,0.292911303043364,,0.14894185633461546,0.15647735570419252,0.024932256024317,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,9.65117655020428e-115,525.0604117281906,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.14300680070592675,0.171466488838197,0.267979047019047,,0.0007863091996426465,4.345905448393964e-40,0.8188242048777158,-1.5829506404322529,0.03240128243353395,0.0010498431033376357,1.031488900604482,numeric
sW_3m_av,0.050219040776801255,0.02835334981059368,0.04189516408438311,-0.1683845296058806,-0.20468308206684574,21.61224733134399,,2.6486710417352883,0.362589864489529,,0.24947889086330793,0.26455578820855696,0.026379958156164,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,3.080903632183752e-114,522.7389553205853,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.23812308568786275,0.288342126464664,0.336209906333365,,0.0013084733769094417,1.0397486367668106e-40,0.8109695674666506,-1.6814021501882805,0.05391799493287185,0.002907150177581195,1.0437271189058823,numeric
sW_7_av,0.04273820639598075,0.016477903163214663,0.028827820338106772,-0.12836628515001383,-0.16978757415696466,30.133886159939106,,0.6050732328997408,0.243338385224339,,0.10496046870167228,0.105292917390665,0.011450594873789,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.8601737610392767e-06,25.529256358739843,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,0.08634841315447775,0.1290866195504585,0.23188779035055002,,0.0007675595183920829,1.8256418490600997e-10,0.9883233317939962,-0.18100030096233116,0.031628668151500436,0.0010003726490377379,1.029683531861614,numeric
spdir_i,153.236431,0.46135684238031477,0.06358422386075108,0.6792325392531742,0.2521591240878487,138.0673059029199,,-0.12595479988904934,359.970342,,79.6026617600596,-1.0,-1.0,,,,,,,3355,0,1718.0,1637.0,3355,,0.0,6.583685073020503e-102,465.95816971065534,100.0,0.0,51.20715350223547,48.79284649776453,,0.0,-1.0,152.236431,360.970342,,1.89745802909643,1.0231203461305796e-57,0.7487730927673698,1.1069503581186315,109.90525051912815,12079.164091672319,1.0679017008052798,numeric
spdir_p,157.548257,0.5053765020735708,0.07361895907783961,0.7108983767554761,0.2713281391191109,131.61636589858608,,-0.30078854852244197,359.772843,,84.00220731743667,7.254632,-1.0,,,,,,,3355,0,1644.0,1711.0,3355,,0.0,2.1707203512141698e-94,431.33587933977856,100.0,0.0,49.00149031296572,50.99850968703428,,0.0,-1.0,156.548257,360.772843,,1.9087732104179098,3.5379602629236514e-56,0.769455567596216,1.0248867556366372,110.56065254580632,12223.65789135451,1.0794694146639228,numeric
t_2m_C_av,8.903975879037937,0.030617619416325827,0.0099296370003269,0.17497891134741303,0.0996475639457729,21.166345757434733,,-0.9081951772593984,39.105133056640625,,26.009801861514696,25.5443415313069,13.845199272308935,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.0187993524118414e-54,247.27418413394662,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,21.500905266413547,30.404881145451483,25.25993378433169,,0.13360234685903705,1.459244593457262e-16,0.9751616533086357,0.19957709805406498,5.5053245928318955,30.308598872439678,1.0100292235495691,numeric
t_300_av,2.651216821565356,0.013086574905571665,6.549620794355431e-05,0.11439656859177055,0.008092972750698863,-5.530432443057958,,0.26466489555525685,-30.740020751953125,,-37.42624989224673,-37.8167032785368,-43.59547180024127,,,,,,,1698,1657,1698.0,0.0,3355,,0.0,1.728361537002016e-15,67.98320504722153,50.61102831594635,49.38897168405365,50.61102831594635,0.0,,0.0,-38.798128442659106,-36.14691162109375,12.855451048288145,,0.05023039133058009,8.061260560201086e-15,0.9796051588508273,0.4996853278525798,2.069833466260757,4.28421057805302,1.000065500497978,numeric
t_500_av,3.962251811995487,0.00017196260317280443,0.015167715376125745,-0.013113451230427649,-0.12315727902209331,-26.202122559139713,,-0.6956348113538904,-2.347038107893145,,-10.04073565651994,-9.814236701389401,-15.33353968097503,,,,,,,1698,1657,1698.0,0.0,3355,,0.0,1.3571600658552595e-19,86.8874448746244,50.61102831594635,49.38897168405365,50.61102831594635,0.0,,0.0,-11.928975011165662,-7.966723199170175,12.986501573081885,,0.06384592218486297,3.898615641492343e-18,0.9706047331340074,-0.045558907998703956,2.6308858625605964,6.921560421821213,1.0154013181868002,numeric
t_700_av,3.692938115997471,0.003321433013094224,0.021666481075147407,-0.05763187497465464,-0.14719538401440246,34.23854769867737,,-0.3295066051015181,16.258270263671875,,8.129475338711378,8.54678726196289,0.242111206054688,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,5.662873118607987e-06,24.163158352830123,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,6.300077819824219,9.99301593582169,16.016159057617188,,0.06754745798443168,3.9582741760133336e-20,0.964009681727681,-0.2187238877736304,2.7834142914969093,7.747395118109241,1.0221463137631817,numeric
t_850_av,5.810400840690001,2.636775911353282e-05,0.0005743062515109089,-0.005134954635976137,-0.023964687594686247,19.142754397965536,,-0.6578546853396796,28.252970377604168,,19.683791036902196,19.96791079784145,7.835932191485097,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.4170634743464465e-21,94.94346717974787,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,16.862529754638672,22.672930595328673,20.417038186119072,,0.0914417081831934,3.176248988840434e-14,0.980989259087545,-0.28965795795467203,3.768019774402941,14.19797302029159,1.0005746362687125,numeric
t_950_av,7.6196718022719025,0.011071778096545378,0.004911637985049761,0.10522251706049128,0.07008307916358814,18.79181981661792,,-0.8375296595286112,36.862019856770836,,25.578366234829737,25.913959591513347,13.907501361585584,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,4.254543206701142e-40,181.31083263595244,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,21.90034330222246,29.520015104494362,22.95451849518525,,0.11664679162792704,2.8944114447998752e-15,0.9785276095972791,-0.2146560609981128,4.806640494883841,23.103792847057182,1.0049358812468716,numeric
vwv_300_av,0.11103370830610075,0.008139005466187305,0.00431352484547897,-0.09021643678502995,-0.06567743025940471,377.48957855896145,,10.1103500936754,0.828033427593402,,0.030523221849093774,0.0170381098001865,-0.275891836977475,,,,,,,1698,1657,707.0,991.0,3355,,0.0,3.613547292393667e-184,844.781934383104,50.61102831594635,49.38897168405365,21.073025335320416,29.538002980625933,,0.0,-0.03439544912087275,0.076638259185228,1.103925264570877,,0.0027961888316205066,2.0073858790116247e-36,0.859978680216211,2.1015276402260668,0.11522198152076094,0.013276105025570575,1.0043322119493585,numeric
vwv_500_av,0.07950124963295825,0.015175880868811213,0.01668252371456102,-0.12319042523187917,-0.12916084435524963,4634.3944797542235,,19.04916005995873,0.983171248511408,,0.002374972762570352,-0.009844762103249999,-0.380183816041075,,,,,,,1698,1657,963.0,735.0,3355,,0.0,1.3847614124477142e-263,1210.5087031960297,50.61102831594635,49.38897168405365,28.70342771982116,21.90760059612519,,0.0,-0.04770928867866425,0.031791960954294,1.363355064552483,,0.0026710547403389477,4.918552014454052e-44,0.7640612619684621,3.05695887707084,0.11006560660422676,0.012114437757156406,1.016965551937082,numeric
vwv_700_av,0.12583869012356075,0.000730974044407315,0.011345547092311139,0.02703653166379362,0.10651547818186397,522.6189229409708,,9.976773325271122,0.512385840502918,,0.02204219047173893,0.014339117358671001,-1.092870321791779,,,,,,,1698,1657,750.0,948.0,3355,,0.0,3.95573319576546e-120,549.8700903814605,50.61102831594635,49.38897168405365,22.35469448584203,28.256333830104325,,0.0,-0.03881326344686775,0.087025426676693,1.605256162294697,,0.002795574295002943,6.500282712674417e-29,0.9211656191752728,-1.1316231233432543,0.11519665843599927,0.013270270114820282,1.0114757457056338,numeric
vwv_850_av,0.16505819885280748,0.0036717392767837828,0.024366747698576812,0.06059487830488467,0.1560985192068676,1768.3901309052612,,1.8403363494547644,0.614784586682926,,0.008825035668802217,-0.005569915750509,-0.580939253174786,,,,,,,1698,1657,875.0,823.0,3355,,0.0,4.6801577162881424e-39,176.51497363468897,50.61102831594635,49.38897168405365,26.08047690014903,24.530551415797316,,0.0,-0.08224629689003325,0.08281190196277424,1.195723839857712,,0.0037872651272677603,2.9193916325063814e-21,0.9598179779516478,0.653635804756858,0.15606105981596752,0.024355054390882994,1.0249753148953238,numeric
vwv_950_av,0.11349265254559149,0.00010425277355969195,1.2926165958837694e-05,-0.010210424749230168,-0.0035952977566312493,-467.093352234941,,3.302885413927532,0.307735902635314,,-0.0263193967571053,-0.010348637816640499,-0.570405046323007,,,,,,,1698,1657,957.0,741.0,3355,,0.0,3.1861706688033166e-82,375.306315694192,50.61102831594635,49.38897168405365,28.524590163934427,22.086438152011922,,0.0,-0.07820160022945025,0.03529105231614125,0.878140948958321,,0.002983395115824755,5.860880282613295e-29,0.9208765713083548,-1.1179760576993953,0.1229361526007775,0.015113297616281654,1.0000129263330468,numeric
wSdir_1_av,0.9300658022894285,8.986115473927115e-05,3.741573579202067e-05,0.009479512368221856,0.006116840343839348,1251.0993110868862,,57.529598664590154,65.46673166341243,,0.4184457346470102,0.3070810616926065,-43.86548818680425,,,,,,,1698,1657,513.0,1185.0,3355,,0.0,2.3446892516007048e-296,1361.4260692968583,50.61102831594635,49.38897168405365,15.290611028315945,35.3204172876304,,0.0,-0.09130811380969325,0.8387576884797352,109.33221985021669,,0.12704631924890475,2.9769936739807405e-59,0.40907679862518787,2.9119182217141484,5.235171703441204,27.40702276451148,1.0000374171357815,numeric
wSdir_5_av,0.29855072116582404,0.011890512780030905,0.004913210097597233,-0.109043627874493,-0.07009429432983282,9015.425353444432,,1.9755254507942857,1.182445466518402,,0.0035897769859586344,-0.031366465613246,-1.105112850666046,,,,,,,1698,1657,963.0,735.0,3355,,0.0,7.317244910537864e-53,240.09355209980225,50.61102831594635,49.38897168405365,28.70342771982116,21.90760059612519,,0.0,-0.18282780468877502,0.11572291647704899,2.2875583171844482,,0.007853890606073376,4.8748008073058455e-27,0.9325098305286688,0.8561950602621743,0.3236336645242281,0.1047387488133806,1.0049374689197503,numeric
wSdir_7_av,0.5660584352606205,0.0049145330292971945,0.00045038507507037107,-0.07010373049486877,-0.021222277801177965,-567.499068080825,,2.458495326438861,2.780101537704468,,-0.10603951109482516,-0.1136145974933325,-2.214902281761169,,,,,,,1698,1657,1071.0,627.0,3355,,0.0,2.207504786871225e-35,159.59723086567976,50.61102831594635,49.38897168405365,31.922503725782413,18.688524590163937,,0.0,-0.4390952752685032,0.12696315999211724,4.995003819465637,,0.014603737784990344,2.9020232625334983e-23,0.95153569278915,0.4729643416251845,0.601773237260596,0.36213102908309747,1.0004505880131864,numeric
wSdir_9_av,1.668491442076454,0.00042299880890562435,0.0011951849939872954,0.020566934844687586,0.034571447669822786,-1489.298668200944,,129.55678937736255,1238.2703199386597,,-7.478621059173429,0.025200462783091,-1827.7085553363138,,,,,,,1698,1657,810.0,888.0,3355,,0.0,0.0,1861.9444114971247,50.61102831594635,49.38897168405365,24.14307004470939,26.46795827123696,,0.0,-1.1154683347265817,0.5530231073498723,3065.9788752749737,,2.702928056672202,2.9979110476017713e-65,0.17989959535066335,-4.622404104565016,111.37900383406522,12405.282495068714,1.0011966151704825,numeric
wSv_1_av,69.74643365520913,0.06450191494440018,0.08895081909905375,0.2539722719991302,0.29824623903589087,63.687530793964996,,-0.3515077087110319,202.89586624648254,,71.51357096744104,60.835712232241534,-12.422584082874145,,,,,,,1698,1657,15.0,1683.0,3355,,0.0,2.2665989921000487e-28,127.30820427438297,50.61102831594635,49.38897168405365,0.44709388971684055,50.1639344262295,,0.0,34.36614630369931,104.11257995890844,215.3184503293567,,1.1052843813049325,2.0395155587115046e-25,0.9412702059776665,0.6988024422951613,45.54522753175302,2074.3677509191534,1.097635584295339,numeric
wSv_5_av,4.825674552261502,0.0128017158103542,0.012255898467179772,0.11314466761785197,0.11070636145759544,66.80543587635144,,0.27165005965175437,18.27707987969438,,5.123012702531861,4.482996238888012,-3.017195343971252,,,,,,,1698,1657,66.0,1632.0,3355,,0.0,2.1128691422240253e-19,86.00213992004413,50.61102831594635,49.38897168405365,1.9672131147540985,48.643815201192254,,0.0,2.636859350734287,7.462533902995789,21.294275223665633,,0.08305549897152492,1.3010960043462938e-16,0.9750255470788374,0.5737605317868252,3.4224509659272613,11.713170614176445,1.0124079692788452,numeric
wSv_7_av,10.789058044552803,0.0020759565149661417,0.010133243126307126,0.0455626658017959,0.10066401107797725,88.53020474158919,,-0.492966352699598,35.37579767847261,,7.9289045965534095,6.779925081464979,-7.940872192382812,,,,,,,1698,1657,187.0,1511.0,3355,,0.0,3.642788317987642e-15,66.49205397016306,50.61102831594635,49.38897168405365,5.573770491803279,45.03725782414307,,0.0,2.4302344769239426,13.219292521476746,43.31666987085542,,0.1703475210427879,2.263259318995647e-16,0.9756776104526372,0.36523537696615954,7.01947547309401,49.27303591736838,1.0102369769021349,numeric
wSv_9_av,68.400681394649,0.03384798176464757,0.028363922855393037,0.18397821002675172,0.16841592221459656,-926.8869800457647,,40.061755535804686,3790.3279742946606,,-56.41240919219338,14.558248519897461,-6641.208251953125,,,,,,,1698,1657,543.0,1155.0,3355,,0.0,0.0,1553.2487748587237,50.61102831594635,49.38897168405365,16.18479880774963,34.42622950819672,,0.0,-7.47563624382019,60.92504515082881,10431.536226247787,,12.689151604158626,3.598236787252119e-57,0.4747262068995207,-3.985049438095994,522.8792759325806,273402.7371997798,1.0291919202287625,numeric
wdi_300_av,105.80394141315745,0.004566918293399189,0.00462951274975512,0.06757897819144049,0.06804052285039497,42.80158637406576,,-0.24989537500001147,359.89223842249123,,204.34052908478614,229.51449371713187,0.185518487496836,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,3.965404972520538e-31,140.00505979223368,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,155.29116637764704,261.0951077908045,359.7067199349944,,2.1224894310073994,5.788598593702445e-29,0.9208418748933006,-0.7694273576209804,87.46098805344769,7649.424431285321,1.004651044821054,numeric
wdi_500_av,63.20949670881183,0.0010520727729624105,0.0015738611926699746,-0.032435671304328055,-0.03967191944776525,39.24850599970381,,0.42501124777424737,355.2649319286172,,204.6595277213049,211.1803701212517,0.380589023471771,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.793631017284085e-33,149.9159317584446,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,187.1186449771723,250.32814168598412,354.88434290514545,,1.9493339856373146,9.922784796414452e-30,0.915789260908433,-0.7909847684758694,80.32580701666183,6452.235272877999,1.0015763421363848,numeric
wdi_700_av,66.54884255082732,0.0007566978746470775,0.00022439095452482546,0.02750814197009819,0.014979684727150484,43.30551215012397,,0.05563249247191848,359.65188484240196,,188.49644595524413,195.19500408047327,0.670111124662697,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,6.60751343148974e-09,37.670116873375854,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,162.27613402302333,228.82497657385065,358.98177371773926,,1.9809681923609228,2.179180995111714e-25,0.941417335409435,-0.3741099939517465,81.6293513057001,6663.350994589403,1.0002244413171262,numeric
wdi_850_av,90.55905361986666,0.005832375292125554,0.0036870155250364246,0.07636998947312716,0.060720799772700826,47.09257309257191,,-0.4395186967960609,359.87220781523337,,183.4442299717755,186.0558524010853,0.042902924130772,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,1.0942509805581239e-05,22.845710743562247,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,131.4417301838757,222.00078380374237,359.8293048911026,,2.0964650834353025,8.16014939768441e-18,0.9715783076282762,0.03187594222842371,86.3886080835641,7462.991606615636,1.0037006599155982,numeric
wdi_950_av,191.59712471448742,0.010361647620257014,0.0028305487128251604,0.1017921785809549,0.05320290135721134,52.05685835784717,,-1.1410341564948716,359.6080689670148,,198.86627277333594,201.0913819069159,0.147196520375758,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,4.1026233506939265e-189,867.5539119302862,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,106.3263102005217,297.9234349150091,359.46087244663903,,2.5122927551664045,2.2452550895700693e-24,0.9464226243754593,-0.17165524148332353,103.52353393914548,10717.122079249406,1.0028385834615887,numeric
wdir100_av,188.83601554067246,0.007898042796155838,0.0012666560525621605,0.08887093335931517,0.03559011172449674,49.352828810562,,-1.146721658710087,359.26683631675564,,207.19520633786837,210.06907351989827,0.719198470696483,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,3.715584837417763e-199,913.8037948281637,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,119.66000338270855,308.49601892338103,358.54763784605916,,2.4815493199045506,1.7704441573027268e-26,0.9356414710739729,-0.27081978453652644,102.2566954876189,10456.43177204762,1.0012682625049403,numeric
wdir10_av,193.65693375250015,0.004494438664633989,0.0008143288885608882,0.0670405747636011,0.0285364484223403,49.375512930666474,,-1.149037649231506,359.4605219271267,,205.9356048882164,211.42631726934206,0.381909342301185,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,2.2417821158217455e-203,933.2350054816317,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,112.49094959893188,306.14788335143203,359.0786125848255,,2.467596906002115,9.524714542720116e-27,0.9341504456535521,-0.3030785752245992,101.68176122042752,10339.180564888036,1.000814992560547,numeric
wv100_k_av,12.548860217079142,0.10349894001081894,0.10556379255840338,0.3217125114303436,0.3249058210595855,51.73133954265769,,0.11799039989130833,55.22391258077484,,17.941267320229333,16.324803139082476,0.653678217012436,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,1.1305532766899227e-25,114.88384037312996,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,10.894922475548416,23.443782692627558,54.5702343637624,,0.22523609978490194,1.2313269629802474e-20,0.9621739539107372,0.6962230579072648,9.28125791568372,86.14174849744171,1.1180227183114078,numeric
wv10_kh_av,7.318074794767449,0.08849290780496503,0.07256579389156144,0.2974775752976433,0.26938038883994775,53.11797485480667,,1.488957901846459,36.02365257067468,,10.860504686108522,9.98572883229503,0.809977758691766,,,,,,,1698,1657,0.0,1698.0,3355,,0.0,8.709839322222391e-59,267.37613428692094,50.61102831594635,49.38897168405365,0.0,50.61102831594635,,0.0,6.54681817202945,13.8648929667969,35.21367481198291,,0.13999827141186208,3.5848586855345414e-25,0.9425140748633061,1.0221539724891877,5.768880148272225,33.27997816512937,1.0782436030649023,numeric
