fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_sin,aspect_cos,landform,land_use,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wsin10_av,wcos10_av,wv100_k_av,wsin100_av,wcos100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wsi_950_av,wco_950_av,wsi_850_av,wco_850_av,wsi_700_av,wco_700_av,wsi_500_av,wco_500_av,wsi_300_av,wco_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSsin_9_av,wScos_9_av,wSv_7_av,wSsin_7_av,wScos_7_av,wSv_5_av,wSsin_5_av,wScos_5_av,wSv_1_av,wSsin_1_av,wScos_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,ros_p_log,ros_p_linear,PredROS_log,PredROS_linear,PredDiff,Err_pct,Error_p_abs,bad_pred,shap_duration_p,shap_HDW_av,shap_Recirc,shap_f_start,shap_3_8y_fir_p,shap_8_ny_fir_p,shap_f_load_av,shap_wSv_1_av,shap_gT_8_7_av,shap_wsin100_av,shap_wco_500_av,shap_rh_2m_av,shap_BLH_m_rt,shap_DC_12h_av
150,Nelas_16092024,2024,2994,p,2024-09-16,2024-09-17 04:00:00,260.9375,261.166667,sat,2,1,296.25,53.863636,950.756861,742.185873,9595.612676,6983.168579,10.5,5.5,4,250.08324535472974,-0.669172746809536,0.74310687988161,32.0,3.0,0.0,86.3556338028169,6.073943661971831,234.0,15.121279461279462,0.199448722822938,0.275307636515877,0.091872134303352,0.14963828979621,0.224435600784026,0.315444627887803,20.258607179689005,3.469859316891506,33.7083322303129,1594.0538374902596,980.364704166985,2264.868870614415,9.361055502803397,26792.602007310034,4.0,58.8858018161456,854.8373434219831,94.54302103088338,16.971700718267698,0.905182431719737,0.425023252665009,36.1564566300123,0.91144879365726,0.411413534707751,0.000167462219729,0.000163400231016,20.21926099899896,19.47980634290465,8.255481255828732,-7.348515125435792,-36.44510583298842,29.679359213490795,14.401529365508244,20.89227618752794,34.60166755173123,32.85221314135578,40.333986066809956,37.72826191768167,20.361926052891967,42.09165041679416,62.799208683268226,0.913532756603248,0.406765168878642,0.995275534079526,0.097090737265273,0.505196823989024,0.863004153542382,0.522046816325352,0.852916831563643,0.737497563805184,0.675349793352614,-0.269655500672038,-0.299228753482545,0.117250262090252,-0.079708410564566,-0.03773534195848,5439.29556130406,14831.743733097048,30850.342201065392,57342.73409696652,94252.00532866,4.004423770845904,-0.806852469041616,-7.222655776810147,-6.093225115023638,-8.110335832810046,71.77985635044578,0.002116586273853,0.999997760028764,0.773699776619978,0.002526350505865,0.999996808771469,4.50903023036394,-0.001813585097106,0.999998355453195,190.84571626695515,0.005912722243677,0.999982519705054,,2.4127474297438,0.0,0.0,2.4127474297438,0.0,,475.8860107603295,28.25435870219485,763.470330203972,,514.326352786194,,23.807107818124503,20170.37391230382,1.85408016003014,1180.184864,650.0,6.610946178976665,742.185873,6.141688823699951,463.83793766999406,-278.34793533000595,-37.50380402753987,37.50380402753987,True,-0.13368624,-0.029639596,0.17286678,-0.056024257,0.16242565,-0.029439103,-0.12807223,0.16173872,0.0515132,-0.13447644,-0.13174577,0.093866765,0.06423811,0.07032607
150,Nelas_16092024,2024,2998,p,2024-09-17,2024-09-17 11:40:00,261.166667,261.486111,sat,1,2,560.5,73.108696,534.988781,538.050224,5170.325754,5360.792618,7.666667,7.666667,4,207.43053683737645,0.350016902268971,-0.936743384351357,21.0,4.0,0.0,43.62084456424079,56.289308176100626,223.0,17.398877005347593,0.201278924500802,0.276521812483059,0.092379777690933,0.150841190319985,0.226577347354499,0.316332864325523,18.965952618427718,6.214113204092898,43.61337372804614,1261.3598909250477,983.0879108115932,1944.4394476875095,10.817596452205336,22603.708535259393,2.0,56.117914482737284,846.5466274334443,94.3844759150952,17.821632821387308,0.922419130814711,0.386190299084574,32.9782594457711,0.910386294076549,0.41375934497914,0.000585347271364,0.000575407167386,17.272044980174435,17.420782366302106,6.638808527570067,-7.568318119662033,-36.27186024187691,43.734455706848294,19.44052597907985,26.74955769843885,28.66622855283023,41.933622338186254,34.8448224303174,14.120445766653225,25.97855492624547,53.31423167974671,74.00552981797117,0.910664126923147,0.413147489324698,0.999751583512674,-0.022288366111081,0.19167452071358,0.981458546301992,0.492714324804658,0.870191125059484,0.49204717519451,0.870568536867203,-0.241302006349092,-0.052705250322447,-0.019152447344692,0.045644702489639,0.235608642945439,5371.340895615215,14687.783602805815,30597.35151707684,57032.872316285444,93900.84017331152,-4.119208572779282,0.162294099099707,-6.938010528704419,-5.547759611324707,-8.00077811665904,41.93107694486481,0.00106202414435,0.999999436052199,2.278440763186497,0.009126954453726,0.999958348483775,6.170957504860858,-0.001983007518376,0.999998033838658,138.58429565072254,0.003746754108523,0.999992980892191,11265.657983583122,13.3289543764324,0.0,0.0,13.3289543764324,0.0,,436.58238754360883,69.62951336032322,812.5811955934366,,569.7141783006521,,23.658682023023207,17427.860595553564,1.387730188522642,1221.83433,980.0,6.289808746530908,538.050224,5.885705947875977,358.8567184342066,-179.19350556579337,-33.30423398648997,33.30423398648997,False,-0.37791106,-0.093137324,0.09866863,-0.050996866,0.15020475,0.15816432,-0.055384483,0.14330664,0.017581666,-0.20412119,-0.12640949,-0.01042316,0.020083405,0.048790146
150,Nelas_16092024,2024,2999,p,2024-09-17,2024-09-17 14:00:00,261.486111,261.583333,airb,1,3,775.25,332.25,1856.431031,1631.936862,17237.907529,13327.484373,2.333333,2.333333,4,203.30465964343597,-0.788032316644261,0.615633874899911,32.0,5.0,0.0,31.725049570389952,63.31791143423662,223.0,19.106494178525224,0.2009688224556,0.276616038940516,0.092121092567344,0.150567717524419,0.226251562910775,0.316641021207666,26.74908247962747,6.056552991670457,26.862447023114584,2573.256285573673,978.6868967245745,2118.4271587718645,7.794659327669167,34728.26664619799,4.0,56.091316555472,845.4732696594305,94.34570813017415,13.651077620528206,0.949392571576953,0.314091937232557,21.42396553648526,0.943407791800808,0.331634947449032,0.000103016652366,0.00010671593472,23.10430769791478,15.597985824458135,7.361468353815986,-7.886377993121418,-36.33046630953361,28.809441325563288,24.64528206257897,5.448416579523067,22.073509654873266,45.7501387416767,20.850984211583388,19.148228529068902,19.044603895649033,46.355284951322375,113.6289691874939,0.943484862971548,0.331415620246781,0.982162569146956,0.188033741032427,0.468384940295128,0.88352450317166,0.202749866526973,0.979230561013745,0.462984715229277,0.886366263721756,-0.142024487122882,-0.068809468077704,-0.04308780351258,0.274955240374764,0.126552599976158,5191.991166997199,14535.386363935366,30406.952566574317,56790.82771023458,93571.67660908632,-9.429156488517892,-8.190487796789432,-5.300054126072095,-5.954151618667016,-7.928458389605443,14.153874575633338,0.001557021590226,0.999998787841149,1.019065821688866,-0.004631663383311,0.999989273789626,5.635862066924221,-0.003270238549921,0.999994652755617,57.400514090116395,0.005426935307073,0.99998527407816,,1.4285758512249,0.0,0.0,1.4285758512249,0.0,,1065.9370215562521,257.0908901906587,721.2084213237389,,599.4310576955827,,16.880670643319093,10442.34197880261,1.710995634538352,538.050224,1440.0,7.398135428414061,1631.936862,6.652471542358398,773.6966569602166,-858.2402050397834,-52.59028244438193,52.59028244438193,True,0.22204514,0.12763458,0.15680248,-0.03775476,0.13957253,0.14423178,0.05614657,-0.036834083,-0.11487732,-0.11199218,-0.089525,0.12633814,-0.029287368,0.053914275
150,Nelas_16092024,2024,3000,p,2024-09-17,2024-09-17 14:00:00,261.486111,261.583333,sat,2,3,58.0,24.857143,321.527543,338.747235,3249.765959,2953.503767,2.333333,2.333333,4,268.3428782188841,-0.177702723525916,0.984084214918353,22.0,1.0,0.0,83.06010928961749,0.0,234.0,15.267142857142858,0.200717417508365,0.27603489792677,0.092722016572953,0.15028363565604,0.225926823417347,0.315885416666667,26.971018473307293,6.251129150390625,26.870028813680012,2606.1761881510415,981.487060546875,1845.6981201171875,7.773481448491414,34984.764322916664,4.0,56.12949885797773,847.1277107597754,94.40674660302948,13.580304013034368,0.948853382045061,0.315717055892851,21.284578589052252,0.944437392555914,0.328691362135038,3.4784213798e-05,3.616093413e-05,23.178456624348957,15.716461181640625,7.40338134765625,-7.894032796223958,-36.325408935546875,28.75049082438151,23.71024481455485,5.526882171630859,22.13697687784831,46.146775563557945,21.159994967056555,18.220267504186612,19.07985792280474,46.05642866049056,113.29362779742958,0.944854856501879,0.327489389362179,0.982274643115957,0.18744739393072,0.475829571722371,0.87953750271066,0.20191427835165,0.979403197971975,0.465143691110293,0.885235192827473,-0.145407204914088,-0.059086677828098,-0.044463550056853,0.268555396599421,0.102434426252202,5189.147135416667,14535.1318359375,30408.75390625,56795.088541666664,93577.76302083333,-8.903755685287619,-8.142121220423567,-5.349320660281504,-5.973507413032038,-7.924915018273853,14.200785954793295,0.001561294654633,0.999998781178758,1.05551789700985,-0.004546927911429,0.999989662669854,5.569684664408366,-0.003261384773051,0.999994681670539,56.84433600700627,0.00564701491241,0.999984055484176,,1.3985188802088,0.0,0.0,1.3985188802088,0.0,,1066.5415893554843,259.5414184570426,723.089154449565,,601.1774758154605,,16.901353418849396,10596.367200215658,1.689715067788198,187.978663,1440.0,5.828201914661124,338.747235,6.493402481079102,659.7677926477555,321.02055764775554,94.76698980222098,94.76698980222098,True,0.23340458,0.1196695,0.14390226,-0.044864796,0.13713814,-0.13572161,-0.12819357,-0.022037864,-0.144482,-0.09978138,-0.1023289,0.13053569,-0.03343107,0.045998096
150,Nelas_16092024,2024,3002,p,2024-09-17,2024-09-17 16:20:00,261.583333,261.680556,sat,2,3,352.75,151.178571,653.905933,630.062627,6103.570804,5361.832955,4.666667,2.333333,4,240.87909544159544,-0.993518590896888,0.113669738902934,21.0,4.0,0.0,99.7134670487106,0.143266475644699,223.0,14.818563218390807,0.199271723526007,0.275177945698039,0.092268049034375,0.149320988226361,0.224243823008423,0.315339968011284,28.06484876978033,4.929317835469772,22.924152143281706,2920.3129673824556,977.1927176072446,2122.327862861072,7.13535118024094,29697.238303784474,4.0,57.192806325865924,853.0647085892168,94.35895903545885,10.188349168968314,0.943391279572131,0.331681916340426,17.22575305498857,0.978008424659665,0.208565388534918,0.002005070794193,0.002179783054067,24.74475885325815,15.292150878551745,7.267798144078005,-8.826270573258766,-36.64695451883946,24.196054566311716,36.182028831679865,4.230169900655835,25.884242582553764,25.660752012318028,16.83784624794888,20.763274323000353,11.853053075898893,48.87335352266914,113.24612678980199,0.980319710377567,0.197416477137149,0.998197878697798,-0.060008290787329,0.212919497386525,0.977069745531336,0.132834688179498,0.991138207121618,0.407501405278484,0.913204579870283,-0.115260751053522,-0.095810537810288,0.039783941771585,0.226694924407169,0.024653943571541,5083.454463322374,14467.71503294919,30313.243015167925,56648.88778613571,93326.19568392797,-7.143823473495652,-10.31416871936173,-5.163529849963358,-6.284594107515787,-7.754691680718388,11.837257718983999,0.00314569074735,0.999995052302621,-0.443034109334246,0.002290006928209,0.999997377930697,6.664877979947806,-0.003860803222734,0.999992547071465,45.0427824248751,0.008817702560873,0.999961123305075,,0.0,0.0,0.0,0.0,0.0,,1515.3516202247185,176.2109811950778,694.8447216395875,,593.1316701091824,,15.20301948495276,8424.414476035958,1.553570267618381,265.742857,1580.0,6.447405108012415,630.062627,6.1557536125183105,470.4219781308027,-159.64064886919732,-25.337266809382953,25.337266809382953,False,0.21786034,0.07935311,0.04350751,-0.044854935,0.11586095,-0.14524564,-0.123028174,-0.06343023,-0.16914392,-0.11749995,-0.09601574,0.16021681,-0.09461347,0.06701092
110,Nelas_23082023,2023,2645,p,2023-08-23,2023-08-23 14:05:00,235.517361,235.586806,airb,1,1,196.0,117.6,1788.813545,1788.813545,14938.872957,14938.872957,1.666667,1.666667,4,367.26356960408685,0.635709110389163,-0.771928705884306,21.0,7.0,0.383141762452107,98.33971902937421,1.277139208173691,234.0,14.317587939698491,0.201045850828291,0.274602140960603,0.094862458109856,0.153562854230404,0.225218443572522,0.313520812988281,37.414703369140625,13.422271728515625,24.02219295501709,4863.789306640625,970.1881103515625,3185.703125,6.347503572702408,42326.45703125,4.0,53.852577450408894,717.220304653093,96.00972014089245,8.636560552847012,-0.644107354700152,-0.764935105496651,9.64430861326269,-0.38443285672437,-0.923152955187135,0.007348011193105,0.007351129196893,34.07350158691406,24.769088745117188,11.696304321289062,-7.915634155273438,-36.77690887451172,23.990436553955078,35.33595085144043,39.39803123474121,44.932437896728516,70.4111557006836,8.355922415056211,9.769874857775365,26.673470524241623,45.35098602886268,67.16789489356333,-0.509443760162445,-0.860503954221914,0.055884804502836,-0.998437223177141,0.743396306341379,-0.668851202972675,-0.108119830792355,-0.994137868803635,-0.338592878533917,-0.940932974555635,0.052396098123276,0.170914014720431,0.003707574280563,-0.05852448006015,0.022404786151303,5535.086669921875,15233.3857421875,31526.69140625,58132.74609375,94874.7109375,-8.087650571365907,-10.152466297309829,-8.412106848764983,-7.658291706807289,-8.044744241298826,2.394969522953033,0.005335715713747,0.999985764967593,6.953006982803345,-0.008392551184383,0.999964781922152,7.12572717666626,-0.001147097708717,0.999999342083207,19.932047644766094,-0.013012444183058,0.999915334564073,,2.5500488281249,0.0,0.0,2.5500488281249,102.20000000001598,,1798.8974365234435,422.7090820312494,686.1274705261178,636.3126600434654,675.5358599072679,,8.232337800175202,11596.228981018066,1.368638199115961,,0.0,7.4898667286048015,1788.813545,7.121514797210693,1237.3248244360987,-551.4887205639013,-30.829860501973183,30.829860501973183,False,0.22041065,0.14454882,0.005431712,0.1633439,0.09975042,-0.036266964,-0.060901225,-0.19613552,0.114684425,-0.0019731834,0.13196397,0.17796738,0.050804634,0.050121803
110,Nelas_23082023,2023,2647,p,2023-08-23,2023-08-23 16:00:00,235.607639,235.666667,airb,1,2,91.25,64.411765,297.535563,298.946782,2620.871309,2563.771937,1.416667,1.416667,4,319.99107752732243,0.738371428374047,-0.674394271743814,21.0,7.0,4.166666666666666,78.88888888888889,16.38888888888889,234.0,13.732380952380952,0.200779615201057,0.274431184349279,0.095756263285876,0.153247295320034,0.224853812158109,0.313400268554688,37.115142822265625,14.136993408203125,25.5805721282959,4687.701171875,969.7646484375,3185.703125,6.586282044649124,44668.306640625,4.0,53.852577450408894,717.220304653093,96.00972014089245,9.434004899408162,-0.975123445528155,-0.221662504680651,12.494792015783279,-0.8817758780822,-0.47166863456495,0.008902039331931,0.008930197435621,34.5247802734375,25.198944091796875,11.17950439453125,-8.0643310546875,-36.49305725097656,25.32417869567871,37.606937408447266,47.75797653198242,48.36569595336914,62.088348388671875,12.202898580958758,9.648534930991639,23.62536335919291,43.131959880174065,66.02742938051854,-0.937796161122196,-0.34718634792352,-0.737657790762329,-0.675174780132996,0.661091440906392,-0.750305342350906,-0.220005420375511,-0.975498649412389,-0.383857489664647,-0.923392347611975,0.095427554894301,0.220597842471988,-0.08064376334425,-0.072980275555504,0.000981087259358,5475.447998046875,15191.23291015625,31484.8486328125,58095.232421875,94876.8828125,,-10.175842273788692,-9.021262867171288,-7.514550670451999,-7.92417637751149,9.849251508712769,0.009385519117633,0.999955955045467,5.001126766204834,-0.011717432069756,0.999931348536334,6.27001166343689,-0.002867702885526,0.999995888131626,27.174356851508165,-0.003390770948157,0.999994251319665,3256.5181884765507,0.032958984375,0.0,0.0,0.032958984375,285.1500000000232,-363.778124999986,2098.7830322265772,142.28330078124168,695.901444272205,671.2626505299129,698.0687857819105,,8.469052440675881,14827.355003356934,0.957951217725838,1788.813545,130.0,5.703605065586809,298.946782,6.917712211608887,1009.0066678133271,710.0598858133271,237.52049815118167,237.52049815118167,True,0.21737939,0.12954576,-0.015237229,0.005238941,0.098266415,-0.02021189,-0.10424164,-0.21656406,0.119522,0.021317182,0.14477405,0.12504509,-0.07970229,0.048422042
110,Nelas_23082023,2023,2648,p,2023-08-23,2023-08-23 18:00:00,235.666667,235.75,airb,1,2,226.75,113.375,553.798067,823.004003,4276.236448,7295.168448,3.416667,2.0,4,308.3217794759825,-0.478296774132902,-0.878198266824787,21.0,7.0,0.0,86.52792990142387,13.362541073384445,234.0,14.89698275862069,0.200629926929872,0.274339473374712,0.095863271752994,0.153099848826726,0.224678513407708,0.313339233398438,35.92284138997396,14.683420817057291,28.366758346557617,4238.53662109375,969.737060546875,3185.703125,7.078861097494761,40016.25,4.0,53.852577450408894,717.220304653093,96.00972014089245,9.39697446755798,-0.995422624930959,0.095570904440421,16.53447407563191,-0.999995189179794,0.003101873187047,0.007582929916294,0.00774899870101,33.237813313802086,24.83856201171875,11.251007080078125,-8.087025960286459,-36.27544148763021,31.276177088419598,41.10525258382162,49.7403933207194,43.426265716552734,50.92315800984701,17.297359097311624,9.761079854376158,21.36148544685561,41.83961897984514,67.97774526103892,-0.995999601359987,0.089357675052265,-0.924329325139794,-0.381595726766709,0.547369086746732,-0.836891320826097,-0.227152885352949,-0.973859110280245,-0.411834386920578,-0.911258710657819,0.132156054727185,0.166018709302345,-0.173194075866113,-0.042525937290367,0.024702691946392,5468.064290364583,15159.925455729166,31461.125,58065.16015625,94890.1484375,,-9.164803541817983,-8.743352616607586,-7.551334011983253,-7.857192576936949,22.26212279001872,0.007836563792773,0.999969293662521,3.190500974655151,-0.013683031648918,0.99990638294037,5.527507464090983,-0.0043247649863,0.999990648160178,45.66855179280157,0.002138370242911,0.999997713683738,2830.885058594017,0.0,0.0,0.0,0.0,508.40000000001265,-242.18541666665735,1412.1294270833403,679.3534912109474,713.3101049139191,619.7962035993644,681.1913715208506,,9.752363481394136,21160.742950439453,1.451328952989899,298.946782,215.0,6.71417538790738,823.004003,6.941397666931152,1033.214692951743,210.210689951743,25.541879405870034,25.541879405870034,False,0.1815156,0.11580979,-0.005486108,0.02947494,0.096822925,-0.030967515,-0.102382034,-0.08975695,0.10690098,0.024735015,0.14686453,0.11089791,0.009621087,0.053323463
110,Nelas_23082023,2023,2649,p,2023-08-23,2023-08-23 19:00:00,235.75,235.791667,airb,1,2,210.5,210.5,673.935516,1556.883976,4936.111262,12985.998073,4.416667,1.0,4,393.912132793765,-0.292330814490832,-0.956317256405596,21.0,7.0,0.0,95.0920245398773,3.558282208588957,234.0,14.003365853658536,0.200538129277528,0.27428475793928,0.095831836014987,0.153016145527363,0.224578486382962,0.313304138183594,33.098663330078125,16.439483642578125,37.509382247924805,3192.183349609375,970.0699768066406,3185.703125,8.58639109134674,28760.486328125,4.0,53.852577450408894,717.220304653093,96.00972014089245,8.811565673467456,-0.981842357349902,0.189698669772847,16.32665795535825,-0.965625747001431,0.259936370536962,0.000153284259755,0.000155547728107,30.524932861328125,24.3604736328125,11.454849243164062,-8.14801025390625,-36.21868133544922,41.88773155212402,43.961509704589844,47.10472106933594,38.17597198486328,39.354434967041016,16.396716137445832,9.791603990361413,19.04072133327985,41.97965057466538,69.28477282734544,-0.956226712402607,0.292626851959458,-0.941028466265316,-0.338327394218008,0.36450291631208,-0.931202246560858,-0.256385558770744,-0.966574593734914,-0.423037576835052,-0.906112139078562,0.104019593405132,-0.007501790562586,-0.145130531183,0.009365940660611,0.027392923211741,5507.147705078125,15153.015625,31458.3564453125,58048.0703125,94889.5,-3.072399607726501,-6.726320684901926,-8.304542306830086,-7.654746444138105,-7.824372683792404,25.817873001098633,0.007502638269103,0.999971854813426,3.107515573501587,-0.013939287392132,0.999902843413799,5.935292482376099,-0.00505673177076,0.999987214650167,61.06897078482785,0.011982192553075,0.999928210953977,,0.0,0.0,0.0,0.0,729.4749999999954,,535.7262054443356,266.4163879394521,762.175190884768,583.5777303118236,679.6411755706422,,11.802046908872953,18455.98430633545,1.805957386927672,823.004003,335.0,7.351083753824558,1556.883976,7.057101249694824,1160.0746175421732,-396.8093584578269,-25.48740719121043,25.48740719121043,False,0.2624987,0.034056522,0.17588124,-0.020665508,0.12369921,-0.0410493,-0.13286749,-0.012247393,0.111735106,0.07389017,0.15685524,0.057310186,-0.057834804,0.054770596
51,Nisa_01082019,2019,1785,p,2019-08-01,2019-08-01 16:30:00,213.604167,213.6875,"airb,fops",1,1,374.75,187.375,1813.607593,1813.607593,10475.537283,10475.537283,2.0,2.0,5,307.1185402684564,-0.613864449010467,-0.789411450538359,24.0,2.0,0.0,0.0,10.716771050800277,232.0,9.232213333333332,0.195126218703846,0.229275653028863,0.116098199117032,0.161801620414116,0.212529172887068,0.247344136798714,31.218031740474096,7.487687239923938,22.819472521484194,3504.8824908109805,980.7621544635695,2691.8320462580386,6.806005666145516,59530.461103710055,4.0,57.947842348175016,878.7298432938945,95.40859104781505,16.97488974716114,-0.932496391284705,0.361179290991333,22.96920244998371,-0.944578889276273,0.328284513697497,0.000931744117096,0.00093194925184,26.377608586649437,17.13630528368991,9.367993439011673,-8.291420824925513,-37.08719364921593,27.741524654147533,40.41677715361689,14.26575923097651,9.850032476617915,47.88774159233981,24.64129137086186,19.86851038272772,26.168939070272714,49.01577088837725,77.56474285691453,-0.939589155817017,0.342304277319267,-0.971022486165266,0.238988140629248,-0.963470295245239,-0.267815216483404,-0.991759764407386,-0.128111551792206,-0.995032128196222,0.099554326160626,0.03875007849249,-0.092878597524019,-0.032874078067006,-0.038642690293741,0.060050399299952,5485.568071244368,14930.448406082243,30888.753771760057,57370.09841608139,94045.37640860441,-18.29053100415361,-10.083604620922607,-4.998772040702255,-6.895847953337501,-8.026486350845197,26.53060027304935,0.001826993145033,0.999998331046631,3.130352747875139,-0.003776552556082,0.999992868799969,5.928074176910044,-0.001479470504459,0.999998905582914,59.57803291933244,0.002559273283018,0.999996725054769,,0.0605643396223,0.0,0.0,0.0605643396223,0.0,,1721.8117477375868,145.6742802766214,692.9960658212873,,607.7822695561927,,13.74672693277392,12327.07472236582,1.367987368928639,,0.0,7.503624521120028,1813.607593,6.762884616851807,864.1341804868304,-949.4734125131696,-52.35274798020597,52.35274798020597,True,0.18267131,0.27142373,0.06877135,0.21769881,-0.0555685,0.015578072,-0.10622512,-0.009758327,-0.15315391,0.067756936,-0.026747864,0.14646055,-0.07138893,0.0638954
93,Odemira_05082023,2023,2519,p,2023-08-05,2023-08-05 15:10:00,217.618056,217.631944,airb,1,1,1.25,3.75,503.724871,503.724871,6597.396572,6597.396572,0.333333,0.333333,4,83.93165893554688,0.942422314685386,-0.334425149746605,21.0,2.0,0.0,0.0,0.0,236.0,23.0,0.094263401230327,0.099480723149546,0.047220208495854,0.086422671256582,0.101123924544076,0.102241210937493,30.553009033203125,7.38287353515625,23.51108741760254,3343.0908203125,1005.8052368164062,855.2595825195312,6.965184807777405,54943.70703125,4.0,43.35939734835004,1082.0825777187513,91.63147579847755,16.43500343641918,-0.2940960957655,0.955775855760905,22.835923041002953,-0.153782555461393,0.988104713902208,,,30.30670166015625,21.636871337890625,16.258270263671875,-3.2960205078125,-33.58732604980469,16.137441635131836,22.84202003479004,12.637734413146973,16.15064239501953,27.117633819580078,20.19920616738191,32.71662277738068,25.2825880999167,16.932040376225956,11.52606984687318,0.413083692508994,0.910693067385019,0.858998880144525,0.511977464260345,0.972537402453051,0.232746645152778,-0.550416449000065,0.834890251871561,-0.716567889137228,-0.697517354807332,0.289818526686177,0.115433872305607,-0.132346875742801,-0.010895921431857,0.018985432075661,5729.47216796875,15310.2578125,31633.4609375,58647.8671875,96068.796875,-0.543924732715484,-9.460044566680905,-3.46103519084582,-7.635780778464134,-8.44334868057402,8.312551498413086,-0.212615574273839,0.977135925844611,3.026526212692261,-0.027751069457135,0.999614864907473,0.090630523860455,-0.000904923289553,0.999999590556836,71.12133067070339,0.027944669274073,0.999609471473316,,0.0,0.0,0.0,0.0,0.0,,891.909898681393,,716.2187468323307,,509.6621028339876,,21.12735864409052,10099.602699279785,1.938284503686132,,0.0,6.2240134709115305,503.724871,7.045347690582275,1146.5077440992236,642.7828730992236,127.6059432648549,127.6059432648549,True,0.25363863,0.26305088,0.07762428,0.19564779,-0.05475073,-0.1728187,0.05217331,0.05599287,-0.16188595,-0.007555098,-0.07109985,0.1520834,0.10966896,-0.092832804
93,Odemira_05082023,2023,2520,p,2023-08-05,2023-08-06 00:00:00,217.631944,218.0,airb,1,1,55.5,6.283019,137.493394,126.043365,1399.081218,1209.95188,9.166667,8.833333,4,52.6718219739819,0.988866064594253,-0.148808287047044,21.0,2.0,0.0,0.0,0.0,236.0,12.927962962962964,0.094200969024699,0.099448121310445,0.047220796760584,0.086389582228273,0.101046806921557,0.102224392361104,26.937418619791668,10.167626274956596,36.0198540157742,2326.530558268229,1005.2374267578125,855.2595825195312,9.002918342749277,44365.240234375,4.0,43.02986951656607,1083.0358094640978,91.60047922965629,18.52974458028743,-0.191406306721569,0.981510889265732,29.786213756630435,-0.039647510368392,0.99921372834924,0.018545856004923,0.019825386664382,31.685082329644096,23.37893337673611,15.80373806423611,-3.31101820203993,-33.84056260850694,15.366091516282824,20.46735276116265,14.105567508273655,14.02957926856147,26.198677486843533,33.08747220547572,33.493935988191005,14.624597325708656,10.741828132715897,15.88142470855087,0.524407727099256,0.85146728402129,0.918111566919588,0.396322029022434,0.799253691996967,0.600993790175254,-0.87038164679542,0.492377689301305,-0.715333783309163,-0.698782926563464,0.093156535434183,0.018047128757769,0.010832549050475,-0.005302324189216,0.016907866434681,5676.773980034723,15310.217881944445,31689.914713541668,58663.50434027778,96068.66753472222,10.484345971701927,-9.063215351539387,-4.874504948835791,-7.464146370161491,-8.509754989778372,33.8459218343099,-0.160617058598808,0.987016798482714,-1.31527304649353,-0.022814753826158,0.999739709628387,-1.247345268726349,0.001668848150354,0.999998607471956,129.63214272914968,-0.108878591630982,0.994055054956442,,0.0,0.0,0.0,0.0,0.0,,329.13554090702604,87.24439437862573,786.6637660170967,,543.0318831217344,,24.03361446956121,17103.228780958387,1.764712005279731,,20.0,4.844528484868435,126.043365,5.944286346435547,380.56695748896414,254.52359248896414,201.93335245291505,201.93335245291505,True,-0.42304468,0.1428216,-0.12984295,0.2956606,-0.07265799,-0.14317675,-0.14422704,0.115130894,-0.11592857,-0.042889286,-0.041550744,0.05911354,-0.05808799,-0.12223627
