fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_sin,aspect_cos,landform,land_use,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_age,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wsin10_av,wcos10_av,wv100_k_av,wsin100_av,wcos100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wsi_950_av,wco_950_av,wsi_850_av,wco_850_av,wsi_700_av,wco_700_av,wsi_500_av,wco_500_av,wsi_300_av,wco_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSsin_9_av,wScos_9_av,wSv_7_av,wSsin_7_av,wScos_7_av,wSv_5_av,wSsin_5_av,wScos_5_av,wSv_1_av,wSsin_1_av,wScos_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,ros_p_log,ros_p_linear,PredROS_log,PredROS_linear,PredDiff,Err_pct,Error_p_abs,High_err,shap_duration_p,shap_HDW_av,shap_3_8y_fir_p,shap_CircVar,shap_f_start,shap_8_ny_fir_p,shap_wsin100_av,shap_f_load_av,shap_wv100_k_av,shap_dfmc_av,shap_wco_500_av
34,Guarda_17072017,2017,449,p,2017-07-18 13:30:00,2017-07-18 15:00:00,199.5625,199.625,sat,2,3,265.5,177.0,2191.448573,2191.448573,16564.659958,16564.659958,1.5,1.5,2,679.9670487106017,-0.869608802854805,0.493741359415466,32.0,3.0,0.0,0.0,26.75233644859813,32.0,221,14.503664122137405,0.203413364231586,0.265295728205809,0.115300320088859,0.175066362321376,0.220247785747051,0.298037719726563,30.139428710937523,4.412622070312523,19.60229265194483,3431.873540555369,924.3199999999999,7476.93359375,6.482764344266855,63478.119253931814,2.5601806640625,70.5179560709783,642.901717342817,96.53840535087255,18.46474828118761,-0.696042312520676,-0.71800076544588,25.080250969326645,-0.708758037928456,-0.705451659344427,0.001672777640597,0.001672970057833,28.638381958007812,20.035003662109375,8.914642333984375,-11.608810424804688,-38.069602966308594,21.710201263427734,30.23628520965576,13.022367477416992,68.59110450744629,72.40085220336914,17.752844168591004,29.10524886194821,59.04714096968162,61.9700846226263,42.01003970894314,-0.702938381138099,-0.711250752071974,-0.623458868464592,-0.781856150025598,-0.563379572959267,-0.826198194607223,-0.617176454735884,-0.786824773198992,-0.879648199386634,-0.475624899806406,0.00286474195698,0.06801019838408,0.091209062391622,0.007503596881681,0.023527772613777,5259.1865234375,14764.2939453125,30788.6357421875,57095.234375,93669.84375,,-9.387535750751095,-7.155756926470333,-8.014230120368723,-7.375637787632849,6.138336776030863,0.00209721500176,0.9999978008422,17.744244861705223,-0.001612769848119,0.999998699485863,8.902397526337886,-0.000512906188687,0.999999868463612,66.35004091475288,-0.003615475373841,0.999993464147552,,1.5554809570313,0.0,0.1007080078125,1.6561889648438,0.0,,1752.9397705077745,50.26796875000605,633.3813900248376,,916.2246021605116,,7.982812128012569,8896.749019622803,2.035995541870762,,1470.0,7.692774268098953,2191.448573,6.902888298034668,994.1448436132207,-1197.3037293867794,-54.635264734856236,54.635264734856236,True,0.30062026,0.36676443,-0.06654324,0.024161123,0.007449572,0.11748031,0.08381174,-0.12515068,0.22610092,0.14890829,0.04491271
34,Guarda_17072017,2017,450,p,2017-07-18 15:00:00,2017-07-18 17:00:00,199.625,199.708333,sat,2,3,1684.5,842.25,1374.473683,1059.040751,14147.409311,11312.238569,3.5,2.0,2,741.1317622647102,0.718874834450311,0.695139534477819,32.0,7.0,11.8332423083925,4.733296923357,62.606954305479704,18.0,233,16.054386594853383,0.202021411083732,0.264395181212878,0.113162826433289,0.172657053805509,0.219225044353118,0.297397175990204,29.19111335584957,6.00273364950899,23.27730958576782,3108.4576748729282,923.6184273614435,7532.207084257973,7.070048148907932,54796.50077869974,2.277739223122003,71.47530462461313,659.2241157691133,96.59411392019508,17.370261445900397,-0.864007279162494,-0.503479315914988,24.264368668192223,-0.867638207856119,-0.497196078291274,0.011311754608549,0.011392788132684,27.779702356058852,19.260079388503033,8.704600942259033,-11.161961716127616,-37.66365382625536,27.035770706468302,38.75103071513383,13.546845481411522,51.012331833351425,73.2135188901532,16.963510321491192,26.532086556582804,52.959659134461575,60.50640169077953,48.518699692760585,-0.870887687106813,-0.491482081510349,-0.785934936755079,-0.618309206779092,-0.615425576858105,-0.788195000839811,-0.633122225081388,-0.774051838127133,-0.797098151630581,-0.603849763324548,0.008588410087337,0.081585934896003,0.069211577760852,-0.057587784047671,-0.010935187072201,5233.035439789249,14719.01352952164,30727.482677382897,57041.14927192545,93657.28125829558,,-9.296146518278645,-6.792264727305795,-7.757720239195703,-7.387038066115314,6.598494849084287,0.000968107129402,0.999999531384183,15.311272663152218,-0.003163233120998,0.999994996965596,8.711411302164601,-0.001403524926327,0.999999015058405,65.12774530172085,-0.00398164721858,0.999992073211296,,0.0136493063762,0.064457449985,0.0,0.0782359296077,0.0,,1597.7901552413707,149.92953097721931,657.0107869023283,,916.0207971540052,,9.136179096258653,8587.335491074136,1.909941089764373,2191.448573,1560.0,6.96606263070677,1059.040751,7.285684585571289,1458.2597791782393,399.21902817823934,37.69628579460011,37.69628579460011,True,0.25909415,0.2534294,0.14676341,-0.07002907,0.005758076,0.15222156,0.10438197,-0.09520605,0.1690709,0.13993055,0.03281483
27,Guarda_23082017,2017,316,p,2017-08-23 14:00:00,2017-08-24 03:30:00,235.583333,236.145833,sat,1,1,989.75,73.314815,286.315476,286.315476,4042.198072,4042.198072,13.5,13.5,3,797.7772520817563,0.837469910094188,-0.546483439535759,22.0,7.0,0.0,1.036806635562468,98.85951270088128,14.0,233,23.246430020283974,0.192257124810408,0.25902994852276,0.095807846006474,0.157934099995985,0.211645020264997,0.294359484878502,24.203351554067467,11.32558209006187,51.0852228714469,1846.2130197084523,929.9786708927851,7801.908184428291,12.163795672619553,23544.280167446665,2.350718722547248,44.61961806371219,897.0572446290331,94.50871387785936,9.13181245212192,-0.995699564387137,-0.092641121966785,15.45430338421979,-0.999345120025627,0.036184680197072,0.086402959857214,0.078655877344733,24.299425315340862,19.631403092912304,8.929965647817806,-7.670414422586251,-37.77393313953771,54.74159314886304,33.62975630564612,22.95505496667826,6.107563529639701,32.25300833196348,9.769889583661032,17.356172269306956,37.105114528277554,29.631527929651902,23.145423187177204,-0.999815313467341,-0.019218193364715,-0.957827861152316,-0.287342632410124,-0.53316841708897,-0.84600912466642,-0.925768692727944,-0.37809036957425,-0.996493460216205,-0.083670686302519,0.001235298964328,0.001660941379351,0.041760071755032,-0.032653004855339,-0.065094147231875,5595.546032738962,15034.353683229332,31098.51928876321,57507.95540782741,94238.19095517341,,-5.09349048608498,-6.886186775896384,-6.482304295159472,-8.39100528985292,0.863116960051493,6.48430131e-07,0.99999999999979,11.9991039469673,-0.008369558711509,0.999964974630099,4.129124240883071,-0.001766685913001,0.999998439409225,61.42625546484648,0.000430277229239,0.999999907430749,3373.584999278585,0.0055530781897,3.3701411115395,1.3022646804361,4.6779555168573,0.498350623639424,,833.349404750433,180.05437215125977,775.8150037584144,,890.8419936886448,,16.992712484968056,5174.7225918804925,1.413327445157552,,0.0,5.660580831572407,286.315476,5.921916961669922,372.1262975530462,85.8108215530462,29.970724164783253,29.970724164783253,False,-0.4564776,-0.0895056,0.15651163,-0.050681286,0.19558898,-0.079096414,0.09212267,0.013323609,-0.079498835,-0.022254832,-0.06797862
27,Guarda_23082017,2017,317,p,2017-08-24 03:30:00,2017-08-24 11:30:00,236.145833,236.479167,sat,1,2,125.5,15.6875,188.460411,192.482068,2080.202134,2071.778362,8.0,8.0,3,881.7869261477045,-0.768828628652375,0.639454877035518,22.0,7.0,0.0,0.0,100.0,14.0,233,24.31547619047619,0.191830750143156,0.257528839857807,0.095534625835717,0.157743438333273,0.211135005950929,0.292289733886723,17.652185058593773,12.886773681640648,76.60638974545473,566.572537615963,927.9036718750001,8025.3916015625,17.117103955422778,3658.113208026163,0.664119720458984,44.11312488158792,916.0666521316064,93.75851206154525,6.228879649640989,-0.981644253657613,0.190721155777192,9.7253684170124,-0.978503456327716,0.206230419566835,0.003837228041089,0.003676387785831,18.44369125366211,16.006309509277344,8.678070068359375,-8.16214370727539,-37.568931579589844,78.84923362731934,39.881136417388916,5.242254257202148,10.38712763786316,68.5985951423645,6.482935500451712,8.866144465406151,38.76150665122625,33.889941464081744,37.38657698173438,-0.979105424759218,0.203353306358839,-0.997354232975131,0.072694800134457,-0.875558148466002,-0.483112749422726,-0.860843340124692,-0.508870065697486,-0.721090940090378,-0.69284042615856,0.006640102007245,0.016154144403741,-0.044283283380915,0.015152705854596,-0.039391569345532,5678.3729248046875,14979.595825195312,30895.147216796875,57361.5927734375,94074.7109375,,-2.659537623092584,-4.715593189005089,-6.575957274847134,-8.196799680272111,0.299154939248575,-0.000239544708677,0.999999971309166,14.802021551065751,-0.005641071094471,0.999984089031874,5.7543594567144,-0.00271086415513,0.999996325601016,35.14135998132131,0.001783825027473,0.99999840898287,74.88297119140823,0.792007446289,29.4322204589828,0.0,30.135345458982698,0.074999999999998,,332.49171867370654,156.8966979980496,866.2080239461502,,854.3125239653667,,22.124582946892126,3247.06768989563,0.98386794883464,286.315476,810.0,5.265184836340912,192.482068,5.171756744384766,175.2241464958994,-17.257921504100608,-8.96598923911219,8.96598923911219,False,-0.27303338,-0.27106926,-0.11528075,-0.01755518,-0.009781478,-0.24344088,0.15260376,0.028614935,-0.16383025,-0.25486255,-0.04532516
27,Guarda_23082017,2017,319,p,2017-08-24 11:30:00,2017-08-24 15:00:00,236.479167,236.625,sat,2,3,895.25,255.785714,627.618055,627.618055,7230.228077,7230.228077,3.5,3.5,3,883.7352120535714,0.091906850173261,-0.995767608878311,21.0,7.0,0.0,0.0,100.0,14.0,233,22.46528888888889,0.191972334366293,0.25749550475562,0.09644017405808,0.157970485091209,0.211177389323713,0.292163848876957,26.929345703125023,6.274377441406273,27.13904873684448,2593.27909294089,928.3353125,8025.3916015625,7.813697960424658,28996.55280114492,0.971408843994141,44.11312488158792,916.0666521316064,93.75851206154525,10.975171127452944,-0.96118736913623,-0.275896432403487,14.67002786376673,-0.991618513824146,-0.129200321366445,0.00072612543616,0.00076110055896,25.568138122558594,16.934402465820312,8.991584777832031,-8.934135437011719,-37.78076171875,29.090527534484863,44.50935745239258,6.891002893447876,12.5296790599823,62.530866622924805,11.435969369562933,14.858726773841346,47.70035743461644,33.584355669204754,41.95448162764857,-0.990289064539612,-0.139023626241225,-0.949870314125265,-0.312644184886862,-0.81916920998896,-0.573551920410056,-0.837831185227803,-0.545929395672898,-0.781121583697634,-0.624378948621508,0.006888233173799,0.048930933298852,-0.000905892079032,0.006230700619491,0.000640829824989,5673.033935546875,15094.4326171875,31006.421875,57445.978515625,94117.810546875,,-9.420660042207434,-5.111063481612289,-6.999838115133004,-8.040661159925307,1.716186549838538,0.002213278479073,0.999997550696187,16.31781650529057,-0.004084151280851,0.999991659819378,4.581818760755688,-0.001755219232219,0.999998459601537,30.637032284141732,-0.004899959525543,0.999987995126266,,0.5480957031253,0.0,0.0,0.5480957031253,0.0,,1632.793322753902,137.9832112630182,684.7559116341541,,917.2673887312764,,13.244041551558567,5726.92596912384,1.553748924844478,,1290.0,6.443523846509048,627.618055,6.072701454162598,432.8511288458051,-194.76692615419495,-31.032715614625673,31.032715614625673,False,0.015690219,-0.017679479,-0.07814131,0.057585567,0.010513511,-0.270141,0.087566115,0.082685314,-0.08931683,0.087693416,-0.04097659
27,Guarda_23082017,2017,320,p,2017-08-24 15:00:00,2017-08-24 23:30:00,236.625,236.979167,fops,2,4,440.0,51.764706,137.363105,131.826988,1286.354607,1281.759058,8.5,8.5,3,855.2808063600227,-0.569153865298643,0.822231036640927,22.0,7.0,0.0,6.920821114369502,92.6099706744868,14.0,233,19.008718535469107,0.191581521130271,0.257292363091143,0.0951914495892,0.157705066270298,0.210833410753145,0.292060004340282,23.33792860243058,7.092241753472245,37.32544163066476,1902.597804119745,928.2711805555555,8025.3916015625,9.53781631826602,21552.086320646908,0.542673746744792,44.11312488158792,916.0666521316065,93.75851206154525,9.715716980327043,-0.993478502572266,0.114019581330433,14.900035844187187,-0.98499649985891,0.172574318094251,0.032290964624187,0.032447497577597,23.17617458767361,16.520250108506943,9.43490261501736,-9.507639567057291,-38.798550075954864,40.29926745096842,39.64996422661675,7.108892440795898,26.029664993286133,74.121337890625,9.704441465988724,12.383872805196459,45.09750347189278,28.984455668655194,45.907360306621584,-0.991624934932926,0.129151029493651,-0.859704729248339,-0.510791325795614,-0.822280906106269,-0.569081814375625,-0.808102386113852,-0.589042047359184,-0.502579458734399,-0.864531021802132,0.004779308297978,-0.007593034681158,0.006803367260123,0.010247410099602,-0.0196765971712,5668.771321614583,15039.4384765625,30981.830729166668,57402.86371527778,94012.12847222222,,-7.262580680924419,-4.559296492889765,-7.396898265421053,-8.164500214600087,0.710921528688315,0.001321056760926,0.999999127404137,15.956378977285917,-0.006399155360661,0.999979525195726,3.974186440955845,-0.003030284216382,0.999995408678244,56.88697694473017,-0.001450841852885,0.999998947528405,,3.7443033854167,0.2796088324653,0.0,4.023912217882001,0.0,,902.1811720106267,192.46611175537146,731.8436063014742,,937.1313089717122,,16.041268961888356,4962.183104621039,1.777177938879502,627.618055,1500.0,4.889047439286925,131.826988,6.0190558433532715,410.19018444925734,278.3631964492573,211.15797354731134,211.15797354731134,True,-0.3554643,-0.123130076,0.16269599,-0.049305037,0.011981636,-0.00424261,0.121973105,0.067625076,-0.06955856,0.012220077,-0.03500252
27,Guarda_23082017,2017,321,p,2017-08-24 23:30:00,2017-08-25 02:00:00,236.979167,237.083333,sat,2,4,621.75,248.7,231.624397,784.22618,3224.04708,11167.148129,11.0,2.5,3,845.161180248896,0.816558579199417,-0.577262580404991,22.0,7.0,0.0,3.05715551617191,89.76517501107665,16.0,233,22.843001605136436,0.191292878851295,0.257170089713227,0.09449607282877,0.157428121566772,0.210580900311471,0.292025756835942,16.183496093750023,10.892154947916689,71.07081293033771,537.2556672874458,928.0022916666667,8025.3916015625,16.69405127240937,2387.169723368105,0.088119506835938,39.35294785307928,923.8166521316062,94.3650433505842,4.403114343345003,-0.740649248640827,0.67189187410459,7.340726537630844,-0.827643604478196,0.561254010200675,0.006209594245997,0.00612161538697,16.957906087239582,15.741658528645834,9.565419514973959,-9.70489501953125,-39.131184895833336,81.53122202555339,17.633159319559734,2.665651877721151,24.065993626912434,36.74336179097494,5.053020645801724,13.117511492353854,31.538450678188415,21.75398922088316,31.5306684952617,-0.842710026637796,0.538367728420013,-0.54642726552518,-0.837506563252297,-0.778868696875764,-0.627187015990486,-0.949534540978914,-0.313662486580662,-0.858387773091078,-0.51300139474249,0.015776613063606,-0.009397952776773,-0.012913072317706,0.032375990299265,-0.022149707734657,5714.598958333333,14968.407877604166,30937.420572916668,57313.734375,93809.34635416667,,-1.327102801408344,-3.974301175793775,-7.524890523368398,-8.202235636784755,-3.218223824766687,0.000432878488978,0.999999906308103,12.480882515688727,-0.009997504456359,0.999950023703507,3.735833699294032,-0.003265424810181,0.999994668486192,35.73122719670694,0.004920303444683,0.999987895233743,,0.0,12.0662434895837,0.0,12.0662434895837,0.0,,193.27266845702374,15.041491699217403,857.2600648972993,,853.6767962996834,,22.646246562714435,2539.597988128662,1.194791002047805,131.826988,2010.0,6.665971803670219,784.22618,5.874921798706055,354.996820170234,-429.229359829766,-54.73285268667848,54.73285268667848,True,0.18400016,-0.21168345,0.16558707,-0.049891144,-0.101793624,-0.014349394,0.099501856,0.050992295,-0.23684993,-0.29191166,-0.07351521
64,IdanhaaNova_30062020,2020,1957,p,2020-06-30 17:30:00,2020-06-30 19:30:00,182.729167,182.8125,airb,1,1,389.75,194.875,2819.68761,2819.68761,22318.315795,22318.315795,2.0,2.0,4,318.43103860880666,-0.133008571075373,0.991114887397262,22.0,7.0,0.0,0.0,41.944847605224965,31.0,236,14.55508997429306,0.224548024567893,0.272007678701293,0.116712929194654,0.178424620939948,0.248484651565109,0.297118606814202,31.717482373953366,9.201699318106975,24.955146087417905,3511.328269805778,963.5856461400947,3431.729773145642,7.042241338318664,49072.18149047712,2.906643055110576,53.53379280827326,444.0073125346079,94.77599889506918,13.89357957514916,-0.996252078706087,-0.086497373797131,23.478625720848353,-0.998402587122776,-0.056500212623925,0.001946297842365,0.001951150769211,29.741461488965147,20.449522983000612,8.63623687277946,-7.959409934502515,-37.949851275479375,26.902928864306617,38.99210173927406,13.82332807269811,4.140121923084878,30.59805724661907,25.612805376992725,23.9453820371755,34.886783748075466,54.62517105409289,87.36202890332453,-0.99846254719261,-0.05543051374149,-0.983667140548807,-0.179997101655928,-0.754650151464521,-0.656127387703467,-0.918406460423124,-0.395638185029035,-0.985651867469328,-0.168790983628349,0.030725761637631,-0.204820130275928,0.040246095168046,0.008034960985086,-0.059678977307386,5240.202712871984,14800.317155806895,30870.67322202195,57260.16824464722,94010.47538331867,,-10.13885498445511,-7.601641836384813,-6.480455997003871,-8.359486288074855,49.7730892011693,0.001692859316377,0.999998567112641,7.07025960767937,-0.004181969189166,0.999991255528618,7.359624203163306,-0.00111250864252,0.999999381162069,81.32113941128603,0.003538009250579,0.999993741225685,,0.0,0.0,0.0,0.0,0.0,,1508.6736884514667,517.5730311421748,693.5363377722294,,631.3784179584327,,11.769192205213574,12836.775101989864,1.575531675767619,,0.0,7.944735967542977,2819.68761,6.895890712738037,987.2055401872661,-1832.4820698127337,-64.98883292297523,64.98883292297523,True,0.2320355,0.17811106,-0.05749012,0.022037208,0.18558137,0.12735681,0.049982987,-0.10788675,0.19796547,0.1406196,-0.007876334
64,IdanhaaNova_30062020,2020,1958,p,2020-06-30 19:30:00,2020-06-30 20:00:00,182.8125,182.833333,"airb, fops",1,1,174.25,348.5,2754.671347,2507.086067,22841.335506,26974.732447,2.5,0.5,4,294.2179755830904,-0.563609118306643,0.8260416222937,22.0,2.0,0.0,0.0,66.57458563535911,35.0,236,14.352,0.221082864899405,0.272653535483084,0.111680975004895,0.174566639608106,0.245286392126888,0.299939604574978,29.14592771995088,10.805113138690245,32.104393743501944,2737.455672832125,965.0178120789408,3476.5299807020374,8.257395989634173,29642.48530811833,2.976783582630848,54.03517698537442,439.6386072291457,94.76213874523884,10.818749592952363,-0.999201629660031,-0.039951261366055,21.80442066041814,-0.998833983605763,0.048277046246038,,,28.023776553927313,20.20553358042087,8.251966415159172,-7.869615119164382,-37.88353419809164,34.17616569526646,31.015024670751377,21.1035544720768,3.993695097940713,31.85087446041288,24.79011645551862,22.868620368403977,27.974086222569767,53.27646278040883,87.37938560659605,-0.995098426466399,0.098889441519796,-0.915313523289174,-0.402742044097656,-0.880942862748864,-0.473222645878065,-0.933950854850504,-0.357401455962358,-0.97628661448683,-0.216481977018512,-0.004687230400379,-0.165648772576608,0.079277093089926,-0.022680068840142,-0.052209747611834,5294.95993741794,14817.518171463145,30878.101282453783,57260.728085440656,94037.53223827819,,-8.530839037595275,-7.691910227999044,-6.295337623686439,-8.36603043413259,65.74795272654535,0.01132523978627,0.999935867415398,5.790121990500534,-0.003094838531181,0.999995210975766,7.798106321281691,-0.001148644872557,0.999999340307261,102.48675832006722,0.01350449115306,0.999908810201559,,0.0,0.0,0.0,0.0,0.0,,619.4238359706987,,737.4014298468298,,687.4223829712105,,14.822142764748376,12401.001477463922,1.980120768829857,2819.68761,120.0,7.827275218149643,2507.086067,6.721755027770996,829.2733864079818,-1677.8126805920183,-66.92281939086769,66.92281939086769,True,0.31364638,0.15491435,-0.064986885,0.11647542,0.008024892,0.16223949,0.045405895,-0.11854056,0.14819072,0.12876129,-0.03346275
64,IdanhaaNova_30062020,2020,1959,p,2020-06-30 20:00:00,2020-06-30 20:30:00,182.833333,182.854167,airb,1,1,84.75,169.5,2410.047279,900.646151,17514.880292,713.011536,3.0,0.5,4,294.9027157738095,-0.4277530763517,-0.903895627642736,21.0,2.0,0.0,0.0,77.06422018348624,35.0,236,13.01592105263158,0.220680531204921,0.272731195827481,0.111088229645508,0.17411739265433,0.244916253711564,0.300271230019313,29.15474597254444,10.804898059358695,32.08758809456786,2739.5225212549467,965.0888398773919,3481.7842477896875,8.254262207417648,29614.8708220912,2.980486979870979,54.09398042678025,439.12623584173105,94.76051319631719,10.801132809360531,-0.998985436117964,-0.045034413776587,21.753384326471625,-0.999026091803994,0.044123325972068,,,28.031793299949392,20.208312808658246,8.247338848916286,-7.872019638878823,-37.8879819714558,34.1560685901095,30.862576377536993,21.064255130407474,4.004122139733504,31.923450922468113,24.682587340292258,22.777134276836605,27.88462714296466,53.29640480841133,87.3754110100352,-0.995443318901056,0.095355119711798,-0.916188843873656,-0.400746805803182,-0.880570280973597,-0.473915583480941,-0.933812926926748,-0.357761676964567,-0.976342010174207,-0.216232003110058,-0.005085294551593,-0.164947302595437,0.079132761590368,-0.023612850775755,-0.053347055537203,5294.777119986122,14817.435043301502,30877.773071393833,57259.86690779713,94036.19444483594,,-8.536553930484798,-7.696676369974218,-6.29446954331728,-8.366599967293965,65.55352429098869,0.011503314801418,0.999933834685365,5.771364267142061,-0.003067429942825,0.999995295425706,7.809723974977344,-0.001133186895532,0.999999357943524,102.31522602882494,0.013686165570044,0.999906340049902,,0.0,0.0,0.0,0.0,0.0,,616.8552725615923,,737.3611237023831,,687.4635195899061,,14.807416580794634,12346.863919830532,1.983123036958094,2819.68761,150.0,6.80422214930371,900.646151,6.73764705657959,842.5735181033473,-58.07263289665275,-6.447885535531784,6.447885535531784,False,0.29782885,0.11027764,-0.0728391,0.10000089,-0.009224236,0.05755643,0.03594713,-0.17201166,0.14412239,0.116596505,-0.034262113
64,IdanhaaNova_30062020,2020,1960,p,2020-06-30 20:30:00,2020-06-30 21:30:00,182.854167,182.895833,fops,1,1,24.25,24.25,1900.293858,454.949447,14430.036508,360.168312,4.0,1.0,4,316.1135771780303,-0.976973631971615,-0.213360076940815,,,0.0,0.0,0.0,0.0,232,2.216666666666667,0.218280699104073,0.273196315548823,0.107589390873914,0.171437680721286,0.242704901099207,0.302252197265622,27.490380859375023,12.439843750000023,39.37329994771893,2220.432389033821,965.975,3513.170654296875,9.396984107056834,19406.10412499516,2.958587646484375,54.44524325472495,436.06558125760364,94.75080296682155,8.739786097895715,-0.999660908391018,-0.026039743371313,19.71150707544776,-0.987912520050889,0.155012427652438,,,26.602386474609375,20.033782958984375,8.116607666015625,-7.877166748046875,-37.826629638671875,42.5282096862793,28.552371978759766,26.069869995117188,3.848538160324097,31.128835678100586,22.528803138341548,23.179823526079982,23.900799334693673,52.941317898814354,86.27657754637303,-0.967878632394392,0.251417885112338,-0.894281532293524,-0.447504794386324,-0.897791056636858,-0.440421637323683,-0.941792523781447,-0.336194649198011,-0.971775110330476,-0.235909166719294,-0.041485577606584,-0.080038372790599,0.016488628907322,-0.024367721326042,-0.035893821270853,5328.5361328125,14832.7255859375,30885.306640625,57268.0859375,94046.265625,,-7.167300822379988,-7.668492698249461,-6.245430052829236,-8.348064022229273,67.0636122951461,0.020721387239468,0.99978528900503,5.114137491447059,-0.003252986038807,0.999994709026918,8.172503221652631,-0.001276074924892,0.999999185816062,104.16673816291687,0.022757133228469,0.999741022909044,,0.0,0.0,0.0,0.0,0.0,,352.1800842285261,,774.250707019123,,708.5725561184746,,16.436868908139616,11264.40143585205,1.85860815186931,2507.086067,180.0,6.122381941526653,454.949447,6.423776626586914,615.3263588633771,160.37691186337707,35.25158958229859,35.25158958229859,True,0.2797768,-0.09434207,-0.08962972,0.06468345,0.023893788,-0.056692086,0.048716452,-0.16594653,-0.077205494,0.013704654,-0.054404538
64,IdanhaaNova_30062020,2020,1962,p,2020-06-30 21:30:00,2020-06-30 23:30:00,182.895833,182.979167,fops,1,2,27.0,13.5,257.376288,259.020675,203.756228,205.058034,2.0,2.0,4,298.5248709862385,0.677169362613039,-0.735827190540178,22.0,7.0,0.0,0.0,86.23853211009175,35.0,236,14.498275862068965,0.22674607382417,0.272185030579566,0.123756145238881,0.180784196257595,0.250164531171324,0.296226806640622,25.035546875000023,13.941064453125023,50.29885455307338,1580.350163842283,965.2196875,3417.7431640625,11.106491822611833,11806.568881323372,2.672309875488281,53.377260844068424,445.37122079842624,94.78032602898404,7.436393260315494,-0.999033000332828,-0.04396662650223,18.170395750174432,-0.981575053342674,0.191076986200138,6.9419913433e-05,6.9548739482e-05,24.717910766601562,19.838104248046875,8.493484497070312,-7.851852416992188,-37.53809356689453,54.10530090332031,25.335233688354492,31.514039039611816,3.194376468658447,31.084006309509277,20.659342015180098,26.38144366426096,25.418289394424416,56.44759763069468,97.59945071463302,-0.918737841737275,0.394868051581707,-0.899252581321974,-0.437429760059562,-0.882784367368407,-0.46977841662848,-0.970402465168696,-0.241493386233491,-0.967796566245236,-0.251733601976238,-0.012564665193796,-0.03863460871552,0.038173249598234,-0.014155731936991,-0.005225607274907,5371.985107421875,14849.2041015625,30903.7763671875,57301.302734375,94126.78515625,,-5.324577924409002,-7.300063277252367,-6.382712156859492,-8.274694027193963,60.540122305953886,0.032849749556339,0.999460301339721,6.13538334892053,-0.003526711032688,0.999993781135309,9.068065998704025,-0.000976451131501,0.99999952327148,100.98030957734704,0.02813566059587,0.99960411393853,,0.0,0.0,0.0,0.0,0.0,,247.107223205574,50.467182006834776,819.5748091579164,,715.2572690991589,,19.16830789622486,10340.712070465088,1.506339861133849,305.363349,240.0,5.56076114708481,259.020675,6.138579368591309,462.39478983450147,203.37411483450148,78.51655657777184,78.51655657777184,True,0.18051074,-0.17876905,-0.12205945,0.12136492,0.013675597,-0.035674646,0.06376576,-0.14631812,-0.105611116,-0.060680944,-0.08949158
